date,HDD,CDD
2022-08-28,0,5.092307692307699
2022-08-29,0,13.409523809523805
2022-08-30,0,14.035714285714292
2022-08-31,0,10.607142857142861
2022-09-01,0,3.9166666666666714
2022-09-02,2.2083333333333286,0
2022-09-03,0,0.7916666666666714
2022-09-04,0,8.083333333333329
2022-09-05,0,3.1644444444444417
2022-09-06,2.2192307692307693,0
2022-09-07,0.59375,0
2022-09-08,7.810909090909092,0
2022-09-09,0.7199999999999989,0
2022-09-10,0,4.833333333333329
2022-09-11,0,3.75
2022-09-12,0,7.030769230769238
2022-09-13,0,6.537499999999994
2022-09-14,0,4.8967741935483815
2022-09-15,1.0833333333333357,0
2022-09-16,8.375,0
2022-09-17,9.333333333333329,0
2022-09-18,0,4.166666666666671
2022-09-19,1.3125,0
2022-09-20,4.117647058823529,0
2022-09-21,4.906976744186046,0
2022-09-22,0.5314285714285774,0
2022-09-23,11.583333333333336,0
2022-09-24,9.916666666666671,0
2022-09-25,9.125,0
2022-09-26,1.6514285714285748,0
2022-09-27,5.1875,0
2022-09-28,6.25,0
2022-09-29,8.458333333333336,0
2022-09-30,14,0
2022-10-01,14.153846153846153,0
2022-10-02,11.161290322580648,0
2022-10-03,16.166666666666664,0
2022-10-04,13.633333333333333,0
2022-10-05,9.589743589743591,0
2022-10-06,3.536585365853661,0
2022-10-07,5.07586206896552,0
2022-10-08,11.166666666666664,0
2022-10-09,17.16666666666667,0
2022-10-10,13.96923076923077,0
2022-10-11,20.342372881355935,0
2022-10-12,9.916666666666671,0
2022-10-13,4.3548387096774235,0
2022-10-14,0.6043478260869506,0
2022-10-15,12.289473684210527,0
2022-10-16,11.648000000000003,0
2022-10-17,15.5,0
2022-10-18,6.549999999999997,0
2022-10-19,19.708333333333336,0
2022-10-20,18.208333333333336,0
2022-10-21,16.83333333333333,0
2022-10-22,17.84375,0
2022-10-23,15.625,0
2022-10-24,9.662857142857142,0
2022-10-25,4.170731707317074,0
2022-10-26,2.060869565217388,0
2022-10-27,3.032258064516128,0
2022-10-28,19.625,0
2022-10-29,23.588461538461544,0
2022-10-30,20.054166666666667,0
2022-10-31,15.041666666666671,0
2022-11-01,4.299999999999997,0
2022-11-02,10.872727272727275,0
2022-11-03,17.20833333333333,0
2022-11-04,7.625,0
2022-11-05,0,0.125
2022-11-06,0,5.041666666666671
2022-11-07,0,4.5862068965517295
2022-11-08,15.25,0
2022-11-09,25.3375,0
2022-11-10,13.166666666666671,0
2022-11-11,3.719999999999999,0
2022-11-12,0,4.226315789473688
2022-11-13,13.93333333333333,0
2022-11-14,26.424999999999997,0
2022-11-15,33.37083333333334,0
2022-11-16,23.075471698113205,0
2022-11-17,24.416666666666664,0
2022-11-18,27.933333333333337,0
2022-11-19,30.166666666666664,0
2022-11-20,32.27916666666667,0
2022-11-21,34.62916666666666,0
2022-11-22,25.208333333333336,0
2022-11-23,27.14583333333333,0
2022-11-24,31.116666666666667,0
2022-11-25,19.840000000000003,0
2022-11-26,20.166666666666664,0
2022-11-27,18.296296296296298,0
2022-11-28,12.825806451612905,0
2022-11-29,30.555999999999997,0
2022-11-30,19.385294117647064,0
2022-12-01,22.666666666666664,0
2022-12-02,28.920833333333334,0
2022-12-03,15.615384615384613,0
2022-12-04,24.43076923076923,0
2022-12-05,31.616666666666667,0
2022-12-06,24.93076923076923,0
2022-12-07,10.700000000000003,0
2022-12-08,13.96,0
2022-12-09,28.12916666666667,0
2022-12-10,33.976,0
2022-12-11,36.88064516129032,0
2022-12-12,39.109375,0
2022-12-13,36.1625,0
2022-12-14,35.12592592592593,0
2022-12-15,30.053125,0
2022-12-16,22.433898305084746,0
2022-12-17,25.064285714285717,0
2022-12-18,29.549999999999997,0
2022-12-19,31.604166666666664,0
2022-12-20,31.65,0
2022-12-21,36.846428571428575,0
2022-12-22,34.54166666666667,0
2022-12-23,13.803174603174604,0
2022-12-24,46.903333333333336,0
2022-12-25,46.3125,0
2022-12-26,39.90416666666667,0
2022-12-27,34.94166666666666,0
2022-12-28,36.545833333333334,0
2022-12-29,27.166666666666664,0
2022-12-30,19.30416666666666,0
2022-12-31,12.472222222222221,0
2023-01-01,12.758620689655174,0
2023-01-02,26.137500000000003,0
2023-01-03,31.628571428571426,0
2023-01-04,24.23673469387755,0
2023-01-05,23.079166666666666,0
2023-01-06,30.652380952380952,0
2023-01-07,30.61025641025641,0
2023-01-08,34.2125,0
2023-01-09,31.96666666666667,0
2023-01-10,30.049999999999997,0
2023-01-11,37.625,0
2023-01-12,33.202439024390245,0
2023-01-13,11.153846153846153,0
2023-01-14,29.98139534883721,0
2023-01-15,30.4375,0
2023-01-16,33.160655737704914,0
2023-01-17,27.725,0
2023-01-18,21.041666666666664,0
2023-01-19,26.96,0
2023-01-20,30.57551020408163,0
2023-01-21,33.428125,0
