period,respondent,respondent-name,fueltype,type-name,value,value-units
2019-12-19T17,ISNE,ISO New England,SUN,Solar,82,megawatthours
2019-12-19T17,ISNE,ISO New England,WAT,Hydro,838,megawatthours
2019-12-19T17,ISNE,ISO New England,WND,Wind,1032,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,34488,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,30178,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13349,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,520,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,211,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,856,megawatthours
2019-12-19T17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,4512,megawatthours
2019-12-19T16,ISNE,ISO New England,COL,Coal,433,megawatthours
2019-12-19T16,ISNE,ISO New England,NG,Natural Gas,7628,megawatthours
2019-12-19T16,ISNE,ISO New England,NUC,Nuclear,2104,megawatthours
2019-12-19T16,ISNE,ISO New England,OIL,Petroleum,298,megawatthours
2019-12-19T16,ISNE,ISO New England,OTH,Other,834,megawatthours
2019-12-19T16,ISNE,ISO New England,SUN,Solar,68,megawatthours
2019-12-19T16,ISNE,ISO New England,WAT,Hydro,842,megawatthours
2019-12-19T16,ISNE,ISO New England,WND,Wind,996,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35214,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,31465,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13351,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,521,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,155,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1168,megawatthours
2019-12-19T16,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,5637,megawatthours
2019-12-19T15,ISNE,ISO New England,COL,Coal,427,megawatthours
2019-12-19T15,ISNE,ISO New England,NG,Natural Gas,7853,megawatthours
2019-12-19T15,ISNE,ISO New England,NUC,Nuclear,2098,megawatthours
2019-12-19T15,ISNE,ISO New England,OIL,Petroleum,230,megawatthours
2019-12-19T15,ISNE,ISO New England,OTH,Other,831,megawatthours
2019-12-19T15,ISNE,ISO New England,SUN,Solar,42,megawatthours
2019-12-19T15,ISNE,ISO New England,WAT,Hydro,906,megawatthours
2019-12-19T15,ISNE,ISO New England,WND,Wind,989,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35190,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,32615,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13347,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,496,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,68,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1671,megawatthours
2019-12-19T15,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,6654,megawatthours
2019-12-19T14,ISNE,ISO New England,COL,Coal,422,megawatthours
2019-12-19T14,ISNE,ISO New England,NG,Natural Gas,8516,megawatthours
2019-12-19T14,ISNE,ISO New England,NUC,Nuclear,2095,megawatthours
2019-12-19T14,ISNE,ISO New England,OIL,Petroleum,257,megawatthours
2019-12-19T14,ISNE,ISO New England,OTH,Other,825,megawatthours
2019-12-19T14,ISNE,ISO New England,SUN,Solar,16,megawatthours
2019-12-19T14,ISNE,ISO New England,WAT,Hydro,1052,megawatthours
2019-12-19T14,ISNE,ISO New England,WND,Wind,978,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,34815,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,34179,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13346,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,527,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,8,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2166,megawatthours
2019-12-19T14,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,7313,megawatthours
2019-12-19T13,ISNE,ISO New England,COL,Coal,425,megawatthours
2019-12-19T13,ISNE,ISO New England,NG,Natural Gas,8754,megawatthours
2019-12-19T13,ISNE,ISO New England,NUC,Nuclear,2102,megawatthours
2019-12-19T13,ISNE,ISO New England,OIL,Petroleum,292,megawatthours
2019-12-19T13,ISNE,ISO New England,OTH,Other,828,megawatthours
2019-12-19T13,ISNE,ISO New England,SUN,Solar,2,megawatthours
2019-12-19T13,ISNE,ISO New England,WAT,Hydro,1180,megawatthours
2019-12-19T13,ISNE,ISO New England,WND,Wind,1014,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,32861,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,33498,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13352,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,544,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2226,megawatthours
2019-12-19T13,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,7590,megawatthours
2019-12-19T12,ISNE,ISO New England,COL,Coal,429,megawatthours
2019-12-19T12,ISNE,ISO New England,NG,Natural Gas,7852,megawatthours
2019-12-19T12,ISNE,ISO New England,NUC,Nuclear,2130,megawatthours
2019-12-19T12,ISNE,ISO New England,OIL,Petroleum,183,megawatthours
2019-12-19T12,ISNE,ISO New England,OTH,Other,823,megawatthours
2019-12-19T12,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T12,ISNE,ISO New England,WAT,Hydro,1083,megawatthours
2019-12-19T12,ISNE,ISO New England,WND,Wind,1058,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30172,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,31081,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13355,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,525,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1836,megawatthours
2019-12-19T12,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,7986,megawatthours
2019-12-19T11,ISNE,ISO New England,COL,Coal,418,megawatthours
2019-12-19T11,ISNE,ISO New England,NG,Natural Gas,6427,megawatthours
2019-12-19T11,ISNE,ISO New England,NUC,Nuclear,2136,megawatthours
2019-12-19T11,ISNE,ISO New England,OIL,Petroleum,58,megawatthours
2019-12-19T11,ISNE,ISO New England,OTH,Other,814,megawatthours
2019-12-19T11,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T11,ISNE,ISO New England,WAT,Hydro,781,megawatthours
2019-12-19T11,ISNE,ISO New England,WND,Wind,961,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,28645,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27926,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13362,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,515,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,717,megawatthours
2019-12-19T11,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,8803,megawatthours
2019-12-19T10,ISNE,ISO New England,COL,Coal,408,megawatthours
2019-12-19T10,ISNE,ISO New England,NG,Natural Gas,5425,megawatthours
2019-12-19T10,ISNE,ISO New England,NUC,Nuclear,2114,megawatthours
2019-12-19T10,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T10,ISNE,ISO New England,OTH,Other,822,megawatthours
2019-12-19T10,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T10,ISNE,ISO New England,WAT,Hydro,816,megawatthours
2019-12-19T10,ISNE,ISO New England,WND,Wind,827,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,27126,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27217,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13363,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,516,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,648,megawatthours
2019-12-19T10,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,9205,megawatthours
2019-12-19T09,ISNE,ISO New England,COL,Coal,406,megawatthours
2019-12-19T09,ISNE,ISO New England,NG,Natural Gas,5128,megawatthours
2019-12-19T09,ISNE,ISO New England,NUC,Nuclear,2112,megawatthours
2019-12-19T09,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T09,ISNE,ISO New England,OTH,Other,795,megawatthours
2019-12-19T09,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T09,ISNE,ISO New England,WAT,Hydro,808,megawatthours
2019-12-19T09,ISNE,ISO New England,WND,Wind,808,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,26361,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27060,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13358,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,518,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,645,megawatthours
2019-12-19T09,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,9169,megawatthours
2019-12-19T08,ISNE,ISO New England,COL,Coal,406,megawatthours
2019-12-19T08,ISNE,ISO New England,NG,Natural Gas,5031,megawatthours
2019-12-19T08,ISNE,ISO New England,NUC,Nuclear,2106,megawatthours
2019-12-19T08,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T08,ISNE,ISO New England,OTH,Other,787,megawatthours
2019-12-19T08,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T08,ISNE,ISO New England,WAT,Hydro,809,megawatthours
2019-12-19T08,ISNE,ISO New England,WND,Wind,759,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,26405,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27157,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13357,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,502,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,649,megawatthours
2019-12-19T08,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,9364,megawatthours
2019-12-19T07,ISNE,ISO New England,COL,Coal,407,megawatthours
2019-12-19T07,ISNE,ISO New England,NG,Natural Gas,4925,megawatthours
2019-12-19T07,ISNE,ISO New England,NUC,Nuclear,2116,megawatthours
2019-12-19T07,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T07,ISNE,ISO New England,OTH,Other,775,megawatthours
2019-12-19T07,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T07,ISNE,ISO New England,WAT,Hydro,820,megawatthours
2019-12-19T07,ISNE,ISO New England,WND,Wind,760,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,26909,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27617,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13361,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,497,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,648,megawatthours
2019-12-19T07,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,9393,megawatthours
2019-12-19T06,ISNE,ISO New England,COL,Coal,397,megawatthours
2019-12-19T06,ISNE,ISO New England,NG,Natural Gas,5096,megawatthours
2019-12-19T06,ISNE,ISO New England,NUC,Nuclear,2076,megawatthours
2019-12-19T06,ISNE,ISO New England,OIL,Petroleum,116,megawatthours
2019-12-19T06,ISNE,ISO New England,OTH,Other,764,megawatthours
2019-12-19T06,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T06,ISNE,ISO New England,WAT,Hydro,846,megawatthours
2019-12-19T06,ISNE,ISO New England,WND,Wind,729,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,27525,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27601,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13353,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,499,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,691,megawatthours
2019-12-19T06,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,10198,megawatthours
2019-12-19T05,ISNE,ISO New England,COL,Coal,400,megawatthours
2019-12-19T05,ISNE,ISO New England,NG,Natural Gas,5911,megawatthours
2019-12-19T05,ISNE,ISO New England,NUC,Nuclear,2089,megawatthours
2019-12-19T05,ISNE,ISO New England,OIL,Petroleum,42,megawatthours
2019-12-19T05,ISNE,ISO New England,OTH,Other,781,megawatthours
2019-12-19T05,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T05,ISNE,ISO New England,WAT,Hydro,866,megawatthours
2019-12-19T05,ISNE,ISO New England,WND,Wind,713,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,28621,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27678,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13359,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,504,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,732,megawatthours
2019-12-19T05,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,10899,megawatthours
2019-12-19T04,ISNE,ISO New England,COL,Coal,398,megawatthours
2019-12-19T04,ISNE,ISO New England,NG,Natural Gas,7160,megawatthours
2019-12-19T04,ISNE,ISO New England,NUC,Nuclear,2058,megawatthours
2019-12-19T04,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T04,ISNE,ISO New England,OTH,Other,759,megawatthours
2019-12-19T04,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T04,ISNE,ISO New England,WAT,Hydro,901,megawatthours
2019-12-19T04,ISNE,ISO New England,WND,Wind,576,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30508,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,28738,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13356,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,511,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,859,megawatthours
2019-12-19T04,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11547,megawatthours
2019-12-19T03,ISNE,ISO New England,COL,Coal,402,megawatthours
2019-12-19T03,ISNE,ISO New England,NG,Natural Gas,8370,megawatthours
2019-12-19T03,ISNE,ISO New England,NUC,Nuclear,2077,megawatthours
2019-12-19T03,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T03,ISNE,ISO New England,OTH,Other,776,megawatthours
2019-12-19T03,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T03,ISNE,ISO New England,WAT,Hydro,969,megawatthours
2019-12-19T03,ISNE,ISO New England,WND,Wind,529,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,31849,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,29360,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13355,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,526,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,985,megawatthours
2019-12-19T03,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11814,megawatthours
2019-12-19T02,ISNE,ISO New England,COL,Coal,407,megawatthours
2019-12-19T02,ISNE,ISO New England,NG,Natural Gas,8997,megawatthours
2019-12-19T02,ISNE,ISO New England,NUC,Nuclear,2088,megawatthours
2019-12-19T02,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2019-12-19T02,ISNE,ISO New England,OTH,Other,790,megawatthours
2019-12-19T02,ISNE,ISO New England,SUN,Solar,0,megawatthours
2019-12-19T02,ISNE,ISO New England,WAT,Hydro,1266,megawatthours
2019-12-19T02,ISNE,ISO New England,WND,Wind,473,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,32357,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,29723,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,13355,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,518,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1428,megawatthours
2019-12-19T02,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,11647,megawatthours
2019-12-19T01,ISNE,ISO New England,COL,Coal,408,megawatthours
2019-12-19T01,ISNE,ISO New England,NG,Natural Gas,9087,megawatthours
2019-12-19T01,ISNE,ISO New England,NUC,Nuclear,2091,megawatthours
2019-12-19T01,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
