period,subba,subba-name,parent,parent-name,timezone,value,value-units
2021-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,240260,megawatthours
2021-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,240050,megawatthours
2021-07-10,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,240051,megawatthours
2021-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,65265,megawatthours
2021-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,64794,megawatthours
2021-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,64544,megawatthours
2021-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,65040,megawatthours
2021-07-09,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,65265,megawatthours
2021-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,258587,megawatthours
2021-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,258171,megawatthours
2021-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,257753,megawatthours
2021-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,258390,megawatthours
2021-07-09,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,258587,megawatthours
2021-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,64283,megawatthours
2021-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,65045,megawatthours
2021-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,65568,megawatthours
2021-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,64627,megawatthours
2021-07-08,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,64283,megawatthours
2021-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,259809,megawatthours
2021-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,263536,megawatthours
2021-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,265858,megawatthours
2021-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,261553,megawatthours
2021-07-08,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,259809,megawatthours
2021-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,82198,megawatthours
2021-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,82240,megawatthours
2021-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,82167,megawatthours
2021-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,82245,megawatthours
2021-07-07,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,82198,megawatthours
2021-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,346331,megawatthours
2021-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,350397,megawatthours
2021-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,352788,megawatthours
2021-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,348254,megawatthours
2021-07-07,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,346331,megawatthours
2021-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,75236,megawatthours
2021-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,74566,megawatthours
2021-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,74169,megawatthours
2021-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,74914,megawatthours
2021-07-06,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,75236,megawatthours
2021-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,379447,megawatthours
2021-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,378603,megawatthours
2021-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,377952,megawatthours
2021-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,379080,megawatthours
2021-07-06,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,379447,megawatthours
2021-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,55943,megawatthours
2021-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,55324,megawatthours
2021-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,55016,megawatthours
2021-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,55634,megawatthours
2021-07-05,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,55943,megawatthours
2021-07-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,337708,megawatthours
2021-07-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,336031,megawatthours
2021-07-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,335159,megawatthours
2021-07-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,336881,megawatthours
2021-07-05,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,337708,megawatthours
2021-07-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,49865,megawatthours
2021-07-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,49872,megawatthours
2021-07-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,49859,megawatthours
2021-07-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,49869,megawatthours
2021-07-04,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,49865,megawatthours
2021-07-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,303636,megawatthours
2021-07-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,301447,megawatthours
2021-07-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,300243,megawatthours
2021-07-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,302545,megawatthours
2021-07-04,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,303636,megawatthours
2021-07-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,51936,megawatthours
2021-07-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,52075,megawatthours
2021-07-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,52158,megawatthours
2021-07-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,52001,megawatthours
2021-07-03,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,51936,megawatthours
2021-07-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,266631,megawatthours
2021-07-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,263152,megawatthours
2021-07-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,261083,megawatthours
2021-07-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,265055,megawatthours
2021-07-03,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,266631,megawatthours
2021-07-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,60995,megawatthours
2021-07-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,62092,megawatthours
2021-07-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,62695,megawatthours
2021-07-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61534,megawatthours
2021-07-02,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,60995,megawatthours
2021-07-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,253069,megawatthours
2021-07-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,253753,megawatthours
2021-07-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,254089,megawatthours
2021-07-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,253377,megawatthours
2021-07-02,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,253069,megawatthours
2021-07-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,80070,megawatthours
2021-07-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,81124,megawatthours
2021-07-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,81710,megawatthours
2021-07-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,80581,megawatthours
2021-07-01,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,80070,megawatthours
2021-07-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,284276,megawatthours
2021-07-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,287498,megawatthours
2021-07-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,289516,megawatthours
2021-07-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,285773,megawatthours
2021-07-01,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,284276,megawatthours
2021-06-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,99132,megawatthours
2021-06-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,99899,megawatthours
2021-06-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,100328,megawatthours
2021-06-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,99501,megawatthours
2021-06-30,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,99132,megawatthours
2021-06-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,318372,megawatthours
2021-06-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,319704,megawatthours
2021-06-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,320357,megawatthours
2021-06-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,319064,megawatthours
2021-06-30,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,318372,megawatthours
2021-06-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,103995,megawatthours
2021-06-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,104016,megawatthours
2021-06-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,104037,megawatthours
2021-06-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,104002,megawatthours
2021-06-29,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,103995,megawatthours
2021-06-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,323611,megawatthours
2021-06-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,322393,megawatthours
2021-06-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,321654,megawatthours
2021-06-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,323010,megawatthours
2021-06-29,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,323611,megawatthours
2021-06-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,99389,megawatthours
2021-06-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,98406,megawatthours
2021-06-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,97866,megawatthours
2021-06-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,98923,megawatthours
2021-06-28,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,99389,megawatthours
2021-06-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,298601,megawatthours
2021-06-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,297309,megawatthours
2021-06-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,296562,megawatthours
2021-06-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,298029,megawatthours
2021-06-28,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,298601,megawatthours
2021-06-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,80373,megawatthours
2021-06-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,79796,megawatthours
2021-06-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,79452,megawatthours
2021-06-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,80085,megawatthours
2021-06-27,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,80373,megawatthours
2021-06-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,287118,megawatthours
2021-06-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,288213,megawatthours
2021-06-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,288695,megawatthours
2021-06-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,287621,megawatthours
2021-06-27,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,287118,megawatthours
2021-06-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,69627,megawatthours
2021-06-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,68625,megawatthours
2021-06-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,68095,megawatthours
2021-06-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,69140,megawatthours
2021-06-26,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,69627,megawatthours
2021-06-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,281752,megawatthours
2021-06-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,281617,megawatthours
2021-06-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,281599,megawatthours
2021-06-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,281729,megawatthours
2021-06-26,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,281752,megawatthours
2021-06-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,61771,megawatthours
2021-06-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61675,megawatthours
2021-06-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61612,megawatthours
2021-06-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61726,megawatthours
2021-06-25,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61771,megawatthours
2021-06-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,285947,megawatthours
2021-06-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,284720,megawatthours
2021-06-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,283966,megawatthours
2021-06-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,285359,megawatthours
2021-06-25,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,285947,megawatthours
2021-06-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,61325,megawatthours
2021-06-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,61204,megawatthours
2021-06-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61164,megawatthours
2021-06-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,61257,megawatthours
2021-06-24,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,61325,megawatthours
2021-06-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,265643,megawatthours
2021-06-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,264770,megawatthours
2021-06-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,264418,megawatthours
2021-06-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,265187,megawatthours
2021-06-24,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,265643,megawatthours
2021-06-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,60663,megawatthours
2021-06-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,60889,megawatthours
2021-06-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,61048,megawatthours
2021-06-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,60761,megawatthours
2021-06-23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,60663,megawatthours
2021-06-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,257022,megawatthours
2021-06-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,255972,megawatthours
2021-06-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,255301,megawatthours
2021-06-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,256511,megawatthours
2021-06-23,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,257022,megawatthours
2021-06-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,76263,megawatthours
2021-06-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,77607,megawatthours
2021-06-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,78310,megawatthours
2021-06-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,76928,megawatthours
2021-06-22,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,76263,megawatthours
2021-06-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,243848,megawatthours
2021-06-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,243012,megawatthours
2021-06-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,242559,megawatthours
2021-06-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,243435,megawatthours
2021-06-22,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,243848,megawatthours
2021-06-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,87115,megawatthours
2021-06-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,86897,megawatthours
2021-06-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,86758,megawatthours
2021-06-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,87013,megawatthours
2021-06-21,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,87115,megawatthours
2021-06-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,258859,megawatthours
2021-06-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,261892,megawatthours
2021-06-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,263817,megawatthours
2021-06-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,260295,megawatthours
2021-06-21,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,258859,megawatthours
2021-06-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Arizona,73391,megawatthours
2021-06-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Central,72953,megawatthours
2021-06-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Eastern,72744,megawatthours
2021-06-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Mountain,73176,megawatthours
2021-06-20,4008,ISNE - Northeast Mass.,ISNE,ISO New England,Pacific,73391,megawatthours
2021-06-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,269634,megawatthours
2021-06-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Central,269846,megawatthours
2021-06-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,270027,megawatthours
2021-06-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,269695,megawatthours
2021-06-20,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,269634,megawatthours
