period,respondent,respondent-name,fueltype,type-name,value,value-units,date,city,electricity_demand_mw
2019-12-31T08,PJM,"PJM Interconnection, LLC",OTH,Other,590,megawatthours,2019-12-31,Chicago,590
2019-12-31T08,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T08,PJM,"PJM Interconnection, LLC",WAT,Hydro,580,megawatthours,2019-12-31,Chicago,580
2019-12-31T08,PJM,"PJM Interconnection, LLC",WND,Wind,2415,megawatthours,2019-12-31,Chicago,2415
2019-12-31T07,ISNE,ISO New England,COL,Coal,3,megawatthours,2019-12-31,Boston,3
2019-12-31T07,ISNE,ISO New England,NG,Natural Gas,2871,megawatthours,2019-12-31,Boston,2871
2019-12-31T07,ISNE,ISO New England,NUC,Nuclear,3316,megawatthours,2019-12-31,Boston,3316
2019-12-31T07,ISNE,ISO New England,OIL,Petroleum,68,megawatthours,2019-12-31,Boston,68
2019-12-31T07,ISNE,ISO New England,OTH,Other,712,megawatthours,2019-12-31,Boston,712
2019-12-31T07,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T07,ISNE,ISO New England,WAT,Hydro,748,megawatthours,2019-12-31,Boston,748
2019-12-31T07,ISNE,ISO New England,WND,Wind,626,megawatthours,2019-12-31,Boston,626
2019-12-31T07,PJM,"PJM Interconnection, LLC",COL,Coal,10408,megawatthours,2019-12-31,Chicago,10408
2019-12-31T07,PJM,"PJM Interconnection, LLC",NG,Natural Gas,25827,megawatthours,2019-12-31,Chicago,25827
2019-12-31T07,PJM,"PJM Interconnection, LLC",NUC,Nuclear,28791,megawatthours,2019-12-31,Chicago,28791
2019-12-31T07,PJM,"PJM Interconnection, LLC",OIL,Petroleum,218,megawatthours,2019-12-31,Chicago,218
2019-12-31T07,PJM,"PJM Interconnection, LLC",OTH,Other,604,megawatthours,2019-12-31,Chicago,604
2019-12-31T07,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T07,PJM,"PJM Interconnection, LLC",WAT,Hydro,512,megawatthours,2019-12-31,Chicago,512
2019-12-31T07,PJM,"PJM Interconnection, LLC",WND,Wind,2305,megawatthours,2019-12-31,Chicago,2305
2019-12-31T06,ISNE,ISO New England,COL,Coal,0,megawatthours,2019-12-31,Boston,0
2019-12-31T06,ISNE,ISO New England,NG,Natural Gas,3507,megawatthours,2019-12-31,Boston,3507
2019-12-31T06,ISNE,ISO New England,NUC,Nuclear,3315,megawatthours,2019-12-31,Boston,3315
2019-12-31T06,ISNE,ISO New England,OIL,Petroleum,3,megawatthours,2019-12-31,Boston,3
2019-12-31T06,ISNE,ISO New England,OTH,Other,707,megawatthours,2019-12-31,Boston,707
2019-12-31T06,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T06,ISNE,ISO New England,WAT,Hydro,755,megawatthours,2019-12-31,Boston,755
2019-12-31T06,ISNE,ISO New England,WND,Wind,574,megawatthours,2019-12-31,Boston,574
2019-12-31T06,PJM,"PJM Interconnection, LLC",COL,Coal,10960,megawatthours,2019-12-31,Chicago,10960
2019-12-31T06,PJM,"PJM Interconnection, LLC",NG,Natural Gas,26353,megawatthours,2019-12-31,Chicago,26353
2019-12-31T06,PJM,"PJM Interconnection, LLC",NUC,Nuclear,28802,megawatthours,2019-12-31,Chicago,28802
2019-12-31T06,PJM,"PJM Interconnection, LLC",OIL,Petroleum,214,megawatthours,2019-12-31,Chicago,214
2019-12-31T06,PJM,"PJM Interconnection, LLC",OTH,Other,532,megawatthours,2019-12-31,Chicago,532
2019-12-31T06,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T06,PJM,"PJM Interconnection, LLC",WAT,Hydro,616,megawatthours,2019-12-31,Chicago,616
2019-12-31T06,PJM,"PJM Interconnection, LLC",WND,Wind,2401,megawatthours,2019-12-31,Chicago,2401
2019-12-31T05,ISNE,ISO New England,COL,Coal,0,megawatthours,2019-12-31,Boston,0
2019-12-31T05,ISNE,ISO New England,NG,Natural Gas,4013,megawatthours,2019-12-31,Boston,4013
2019-12-31T05,ISNE,ISO New England,NUC,Nuclear,3307,megawatthours,2019-12-31,Boston,3307
2019-12-31T05,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T05,ISNE,ISO New England,OTH,Other,709,megawatthours,2019-12-31,Boston,709
2019-12-31T05,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T05,ISNE,ISO New England,WAT,Hydro,770,megawatthours,2019-12-31,Boston,770
2019-12-31T05,ISNE,ISO New England,WND,Wind,541,megawatthours,2019-12-31,Boston,541
2019-12-31T05,PJM,"PJM Interconnection, LLC",COL,Coal,11629,megawatthours,2019-12-31,Chicago,11629
2019-12-31T05,PJM,"PJM Interconnection, LLC",NG,Natural Gas,25150,megawatthours,2019-12-31,Chicago,25150
2019-12-31T05,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31832,megawatthours,2019-12-31,Chicago,31832
2019-12-31T05,PJM,"PJM Interconnection, LLC",OIL,Petroleum,215,megawatthours,2019-12-31,Chicago,215
2019-12-31T05,PJM,"PJM Interconnection, LLC",OTH,Other,639,megawatthours,2019-12-31,Chicago,639
2019-12-31T05,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T05,PJM,"PJM Interconnection, LLC",WAT,Hydro,728,megawatthours,2019-12-31,Chicago,728
2019-12-31T05,PJM,"PJM Interconnection, LLC",WND,Wind,5051,megawatthours,2019-12-31,Chicago,5051
2019-12-31T04,ISNE,ISO New England,COL,Coal,2,megawatthours,2019-12-31,Boston,2
2019-12-31T04,ISNE,ISO New England,NG,Natural Gas,4703,megawatthours,2019-12-31,Boston,4703
2019-12-31T04,ISNE,ISO New England,NUC,Nuclear,3299,megawatthours,2019-12-31,Boston,3299
2019-12-31T04,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T04,ISNE,ISO New England,OTH,Other,720,megawatthours,2019-12-31,Boston,720
2019-12-31T04,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T04,ISNE,ISO New England,WAT,Hydro,773,megawatthours,2019-12-31,Boston,773
2019-12-31T04,ISNE,ISO New England,WND,Wind,520,megawatthours,2019-12-31,Boston,520
2019-12-31T04,PJM,"PJM Interconnection, LLC",COL,Coal,13732,megawatthours,2019-12-31,Chicago,13732
2019-12-31T04,PJM,"PJM Interconnection, LLC",NG,Natural Gas,31524,megawatthours,2019-12-31,Chicago,31524
2019-12-31T04,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32879,megawatthours,2019-12-31,Chicago,32879
2019-12-31T04,PJM,"PJM Interconnection, LLC",OIL,Petroleum,210,megawatthours,2019-12-31,Chicago,210
2019-12-31T04,PJM,"PJM Interconnection, LLC",OTH,Other,646,megawatthours,2019-12-31,Chicago,646
2019-12-31T04,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T04,PJM,"PJM Interconnection, LLC",WAT,Hydro,788,megawatthours,2019-12-31,Chicago,788
2019-12-31T04,PJM,"PJM Interconnection, LLC",WND,Wind,6977,megawatthours,2019-12-31,Chicago,6977
2019-12-31T03,ISNE,ISO New England,COL,Coal,2,megawatthours,2019-12-31,Boston,2
2019-12-31T03,ISNE,ISO New England,NG,Natural Gas,5677,megawatthours,2019-12-31,Boston,5677
2019-12-31T03,ISNE,ISO New England,NUC,Nuclear,3282,megawatthours,2019-12-31,Boston,3282
2019-12-31T03,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T03,ISNE,ISO New England,OTH,Other,717,megawatthours,2019-12-31,Boston,717
2019-12-31T03,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T03,ISNE,ISO New England,WAT,Hydro,792,megawatthours,2019-12-31,Boston,792
2019-12-31T03,ISNE,ISO New England,WND,Wind,492,megawatthours,2019-12-31,Boston,492
2019-12-31T03,PJM,"PJM Interconnection, LLC",COL,Coal,14819,megawatthours,2019-12-31,Chicago,14819
2019-12-31T03,PJM,"PJM Interconnection, LLC",NG,Natural Gas,34868,megawatthours,2019-12-31,Chicago,34868
2019-12-31T03,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32710,megawatthours,2019-12-31,Chicago,32710
2019-12-31T03,PJM,"PJM Interconnection, LLC",OIL,Petroleum,208,megawatthours,2019-12-31,Chicago,208
2019-12-31T03,PJM,"PJM Interconnection, LLC",OTH,Other,624,megawatthours,2019-12-31,Chicago,624
2019-12-31T03,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T03,PJM,"PJM Interconnection, LLC",WAT,Hydro,914,megawatthours,2019-12-31,Chicago,914
2019-12-31T03,PJM,"PJM Interconnection, LLC",WND,Wind,6857,megawatthours,2019-12-31,Chicago,6857
2019-12-31T02,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-31,Boston,1
2019-12-31T02,ISNE,ISO New England,NG,Natural Gas,6564,megawatthours,2019-12-31,Boston,6564
2019-12-31T02,ISNE,ISO New England,NUC,Nuclear,3296,megawatthours,2019-12-31,Boston,3296
2019-12-31T02,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T02,ISNE,ISO New England,OTH,Other,727,megawatthours,2019-12-31,Boston,727
2019-12-31T02,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T02,ISNE,ISO New England,WAT,Hydro,875,megawatthours,2019-12-31,Boston,875
2019-12-31T02,ISNE,ISO New England,WND,Wind,575,megawatthours,2019-12-31,Boston,575
2019-12-31T02,PJM,"PJM Interconnection, LLC",COL,Coal,14798,megawatthours,2019-12-31,Chicago,14798
2019-12-31T02,PJM,"PJM Interconnection, LLC",NG,Natural Gas,37114,megawatthours,2019-12-31,Chicago,37114
2019-12-31T02,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32620,megawatthours,2019-12-31,Chicago,32620
2019-12-31T02,PJM,"PJM Interconnection, LLC",OIL,Petroleum,209,megawatthours,2019-12-31,Chicago,209
2019-12-31T02,PJM,"PJM Interconnection, LLC",OTH,Other,642,megawatthours,2019-12-31,Chicago,642
2019-12-31T02,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T02,PJM,"PJM Interconnection, LLC",WAT,Hydro,1830,megawatthours,2019-12-31,Chicago,1830
2019-12-31T02,PJM,"PJM Interconnection, LLC",WND,Wind,6884,megawatthours,2019-12-31,Chicago,6884
2019-12-31T01,ISNE,ISO New England,COL,Coal,0,megawatthours,2019-12-31,Boston,0
2019-12-31T01,ISNE,ISO New England,NG,Natural Gas,7155,megawatthours,2019-12-31,Boston,7155
2019-12-31T01,ISNE,ISO New England,NUC,Nuclear,3319,megawatthours,2019-12-31,Boston,3319
2019-12-31T01,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T01,ISNE,ISO New England,OTH,Other,722,megawatthours,2019-12-31,Boston,722
2019-12-31T01,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T01,ISNE,ISO New England,WAT,Hydro,1007,megawatthours,2019-12-31,Boston,1007
2019-12-31T01,ISNE,ISO New England,WND,Wind,594,megawatthours,2019-12-31,Boston,594
2019-12-31T01,PJM,"PJM Interconnection, LLC",COL,Coal,15184,megawatthours,2019-12-31,Chicago,15184
2019-12-31T01,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38417,megawatthours,2019-12-31,Chicago,38417
2019-12-31T01,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32474,megawatthours,2019-12-31,Chicago,32474
2019-12-31T01,PJM,"PJM Interconnection, LLC",OIL,Petroleum,204,megawatthours,2019-12-31,Chicago,204
2019-12-31T01,PJM,"PJM Interconnection, LLC",OTH,Other,647,megawatthours,2019-12-31,Chicago,647
2019-12-31T01,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T01,PJM,"PJM Interconnection, LLC",WAT,Hydro,2466,megawatthours,2019-12-31,Chicago,2466
2019-12-31T01,PJM,"PJM Interconnection, LLC",WND,Wind,7049,megawatthours,2019-12-31,Chicago,7049
2019-12-31T00,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-31,Boston,1
2019-12-31T00,ISNE,ISO New England,NG,Natural Gas,7430,megawatthours,2019-12-31,Boston,7430
2019-12-31T00,ISNE,ISO New England,NUC,Nuclear,3311,megawatthours,2019-12-31,Boston,3311
2019-12-31T00,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-31,Boston,0
2019-12-31T00,ISNE,ISO New England,OTH,Other,741,megawatthours,2019-12-31,Boston,741
2019-12-31T00,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-31,Boston,0
2019-12-31T00,ISNE,ISO New England,WAT,Hydro,1502,megawatthours,2019-12-31,Boston,1502
2019-12-31T00,ISNE,ISO New England,WND,Wind,635,megawatthours,2019-12-31,Boston,635
2019-12-31T00,PJM,"PJM Interconnection, LLC",COL,Coal,15973,megawatthours,2019-12-31,Chicago,15973
2019-12-31T00,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38812,megawatthours,2019-12-31,Chicago,38812
2019-12-31T00,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32464,megawatthours,2019-12-31,Chicago,32464
2019-12-31T00,PJM,"PJM Interconnection, LLC",OIL,Petroleum,204,megawatthours,2019-12-31,Chicago,204
2019-12-31T00,PJM,"PJM Interconnection, LLC",OTH,Other,650,megawatthours,2019-12-31,Chicago,650
2019-12-31T00,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-31,Chicago,0
2019-12-31T00,PJM,"PJM Interconnection, LLC",WAT,Hydro,3417,megawatthours,2019-12-31,Chicago,3417
2019-12-31T00,PJM,"PJM Interconnection, LLC",WND,Wind,6938,megawatthours,2019-12-31,Chicago,6938
2019-12-30T23,ISNE,ISO New England,COL,Coal,0,megawatthours,2019-12-30,Boston,0
2019-12-30T23,ISNE,ISO New England,NG,Natural Gas,7565,megawatthours,2019-12-30,Boston,7565
2019-12-30T23,ISNE,ISO New England,NUC,Nuclear,3337,megawatthours,2019-12-30,Boston,3337
2019-12-30T23,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T23,ISNE,ISO New England,OTH,Other,748,megawatthours,2019-12-30,Boston,748
2019-12-30T23,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-30,Boston,0
2019-12-30T23,ISNE,ISO New England,WAT,Hydro,1728,megawatthours,2019-12-30,Boston,1728
2019-12-30T23,ISNE,ISO New England,WND,Wind,598,megawatthours,2019-12-30,Boston,598
2019-12-30T23,PJM,"PJM Interconnection, LLC",COL,Coal,16670,megawatthours,2019-12-30,Chicago,16670
2019-12-30T23,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38940,megawatthours,2019-12-30,Chicago,38940
2019-12-30T23,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32392,megawatthours,2019-12-30,Chicago,32392
2019-12-30T23,PJM,"PJM Interconnection, LLC",OIL,Petroleum,204,megawatthours,2019-12-30,Chicago,204
2019-12-30T23,PJM,"PJM Interconnection, LLC",OTH,Other,642,megawatthours,2019-12-30,Chicago,642
2019-12-30T23,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-30,Chicago,0
2019-12-30T23,PJM,"PJM Interconnection, LLC",WAT,Hydro,3763,megawatthours,2019-12-30,Chicago,3763
2019-12-30T23,PJM,"PJM Interconnection, LLC",WND,Wind,6991,megawatthours,2019-12-30,Chicago,6991
2019-12-30T22,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-30,Boston,1
2019-12-30T22,ISNE,ISO New England,NG,Natural Gas,7300,megawatthours,2019-12-30,Boston,7300
2019-12-30T22,ISNE,ISO New England,NUC,Nuclear,3351,megawatthours,2019-12-30,Boston,3351
2019-12-30T22,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T22,ISNE,ISO New England,OTH,Other,752,megawatthours,2019-12-30,Boston,752
2019-12-30T22,ISNE,ISO New England,SUN,Solar,0,megawatthours,2019-12-30,Boston,0
2019-12-30T22,ISNE,ISO New England,WAT,Hydro,1492,megawatthours,2019-12-30,Boston,1492
2019-12-30T22,ISNE,ISO New England,WND,Wind,571,megawatthours,2019-12-30,Boston,571
2019-12-30T22,PJM,"PJM Interconnection, LLC",COL,Coal,15180,megawatthours,2019-12-30,Chicago,15180
2019-12-30T22,PJM,"PJM Interconnection, LLC",NG,Natural Gas,38521,megawatthours,2019-12-30,Chicago,38521
2019-12-30T22,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32332,megawatthours,2019-12-30,Chicago,32332
2019-12-30T22,PJM,"PJM Interconnection, LLC",OIL,Petroleum,207,megawatthours,2019-12-30,Chicago,207
2019-12-30T22,PJM,"PJM Interconnection, LLC",OTH,Other,634,megawatthours,2019-12-30,Chicago,634
2019-12-30T22,PJM,"PJM Interconnection, LLC",SUN,Solar,0,megawatthours,2019-12-30,Chicago,0
2019-12-30T22,PJM,"PJM Interconnection, LLC",WAT,Hydro,4505,megawatthours,2019-12-30,Chicago,4505
2019-12-30T22,PJM,"PJM Interconnection, LLC",WND,Wind,7017,megawatthours,2019-12-30,Chicago,7017
2019-12-30T21,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-30,Boston,1
2019-12-30T21,ISNE,ISO New England,NG,Natural Gas,6926,megawatthours,2019-12-30,Boston,6926
2019-12-30T21,ISNE,ISO New England,NUC,Nuclear,3329,megawatthours,2019-12-30,Boston,3329
2019-12-30T21,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T21,ISNE,ISO New England,OTH,Other,742,megawatthours,2019-12-30,Boston,742
2019-12-30T21,ISNE,ISO New England,SUN,Solar,2,megawatthours,2019-12-30,Boston,2
2019-12-30T21,ISNE,ISO New England,WAT,Hydro,1178,megawatthours,2019-12-30,Boston,1178
2019-12-30T21,ISNE,ISO New England,WND,Wind,519,megawatthours,2019-12-30,Boston,519
2019-12-30T21,PJM,"PJM Interconnection, LLC",COL,Coal,14407,megawatthours,2019-12-30,Chicago,14407
2019-12-30T21,PJM,"PJM Interconnection, LLC",NG,Natural Gas,37282,megawatthours,2019-12-30,Chicago,37282
2019-12-30T21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32167,megawatthours,2019-12-30,Chicago,32167
2019-12-30T21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,209,megawatthours,2019-12-30,Chicago,209
2019-12-30T21,PJM,"PJM Interconnection, LLC",OTH,Other,634,megawatthours,2019-12-30,Chicago,634
2019-12-30T21,PJM,"PJM Interconnection, LLC",SUN,Solar,76,megawatthours,2019-12-30,Chicago,76
2019-12-30T21,PJM,"PJM Interconnection, LLC",WAT,Hydro,2187,megawatthours,2019-12-30,Chicago,2187
2019-12-30T21,PJM,"PJM Interconnection, LLC",WND,Wind,7083,megawatthours,2019-12-30,Chicago,7083
2019-12-30T20,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-30,Boston,1
2019-12-30T20,ISNE,ISO New England,NG,Natural Gas,7041,megawatthours,2019-12-30,Boston,7041
2019-12-30T20,ISNE,ISO New England,NUC,Nuclear,3327,megawatthours,2019-12-30,Boston,3327
2019-12-30T20,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T20,ISNE,ISO New England,OTH,Other,752,megawatthours,2019-12-30,Boston,752
2019-12-30T20,ISNE,ISO New England,SUN,Solar,4,megawatthours,2019-12-30,Boston,4
2019-12-30T20,ISNE,ISO New England,WAT,Hydro,1265,megawatthours,2019-12-30,Boston,1265
2019-12-30T20,ISNE,ISO New England,WND,Wind,415,megawatthours,2019-12-30,Boston,415
2019-12-30T20,PJM,"PJM Interconnection, LLC",COL,Coal,14368,megawatthours,2019-12-30,Chicago,14368
2019-12-30T20,PJM,"PJM Interconnection, LLC",NG,Natural Gas,36700,megawatthours,2019-12-30,Chicago,36700
2019-12-30T20,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32096,megawatthours,2019-12-30,Chicago,32096
2019-12-30T20,PJM,"PJM Interconnection, LLC",OIL,Petroleum,208,megawatthours,2019-12-30,Chicago,208
2019-12-30T20,PJM,"PJM Interconnection, LLC",OTH,Other,614,megawatthours,2019-12-30,Chicago,614
2019-12-30T20,PJM,"PJM Interconnection, LLC",SUN,Solar,439,megawatthours,2019-12-30,Chicago,439
2019-12-30T20,PJM,"PJM Interconnection, LLC",WAT,Hydro,1162,megawatthours,2019-12-30,Chicago,1162
2019-12-30T20,PJM,"PJM Interconnection, LLC",WND,Wind,7306,megawatthours,2019-12-30,Chicago,7306
2019-12-30T19,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-30,Boston,1
2019-12-30T19,ISNE,ISO New England,NG,Natural Gas,7039,megawatthours,2019-12-30,Boston,7039
2019-12-30T19,ISNE,ISO New England,NUC,Nuclear,3326,megawatthours,2019-12-30,Boston,3326
2019-12-30T19,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T19,ISNE,ISO New England,OTH,Other,755,megawatthours,2019-12-30,Boston,755
2019-12-30T19,ISNE,ISO New England,SUN,Solar,6,megawatthours,2019-12-30,Boston,6
2019-12-30T19,ISNE,ISO New England,WAT,Hydro,1342,megawatthours,2019-12-30,Boston,1342
2019-12-30T19,ISNE,ISO New England,WND,Wind,373,megawatthours,2019-12-30,Boston,373
2019-12-30T19,PJM,"PJM Interconnection, LLC",COL,Coal,15381,megawatthours,2019-12-30,Chicago,15381
2019-12-30T19,PJM,"PJM Interconnection, LLC",NG,Natural Gas,35730,megawatthours,2019-12-30,Chicago,35730
2019-12-30T19,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32080,megawatthours,2019-12-30,Chicago,32080
2019-12-30T19,PJM,"PJM Interconnection, LLC",OIL,Petroleum,213,megawatthours,2019-12-30,Chicago,213
2019-12-30T19,PJM,"PJM Interconnection, LLC",OTH,Other,639,megawatthours,2019-12-30,Chicago,639
2019-12-30T19,PJM,"PJM Interconnection, LLC",SUN,Solar,439,megawatthours,2019-12-30,Chicago,439
2019-12-30T19,PJM,"PJM Interconnection, LLC",WAT,Hydro,1106,megawatthours,2019-12-30,Chicago,1106
2019-12-30T19,PJM,"PJM Interconnection, LLC",WND,Wind,7508,megawatthours,2019-12-30,Chicago,7508
2019-12-30T18,ISNE,ISO New England,COL,Coal,0,megawatthours,2019-12-30,Boston,0
2019-12-30T18,ISNE,ISO New England,NG,Natural Gas,6948,megawatthours,2019-12-30,Boston,6948
2019-12-30T18,ISNE,ISO New England,NUC,Nuclear,3339,megawatthours,2019-12-30,Boston,3339
2019-12-30T18,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T18,ISNE,ISO New England,OTH,Other,759,megawatthours,2019-12-30,Boston,759
2019-12-30T18,ISNE,ISO New England,SUN,Solar,7,megawatthours,2019-12-30,Boston,7
2019-12-30T18,ISNE,ISO New England,WAT,Hydro,1319,megawatthours,2019-12-30,Boston,1319
2019-12-30T18,ISNE,ISO New England,WND,Wind,377,megawatthours,2019-12-30,Boston,377
2019-12-30T18,PJM,"PJM Interconnection, LLC",COL,Coal,15426,megawatthours,2019-12-30,Chicago,15426
2019-12-30T18,PJM,"PJM Interconnection, LLC",NG,Natural Gas,36658,megawatthours,2019-12-30,Chicago,36658
2019-12-30T18,PJM,"PJM Interconnection, LLC",NUC,Nuclear,31996,megawatthours,2019-12-30,Chicago,31996
2019-12-30T18,PJM,"PJM Interconnection, LLC",OIL,Petroleum,227,megawatthours,2019-12-30,Chicago,227
2019-12-30T18,PJM,"PJM Interconnection, LLC",OTH,Other,642,megawatthours,2019-12-30,Chicago,642
2019-12-30T18,PJM,"PJM Interconnection, LLC",SUN,Solar,375,megawatthours,2019-12-30,Chicago,375
2019-12-30T18,PJM,"PJM Interconnection, LLC",WAT,Hydro,962,megawatthours,2019-12-30,Chicago,962
2019-12-30T18,PJM,"PJM Interconnection, LLC",WND,Wind,7484,megawatthours,2019-12-30,Chicago,7484
2019-12-30T17,ISNE,ISO New England,COL,Coal,1,megawatthours,2019-12-30,Boston,1
2019-12-30T17,ISNE,ISO New England,NG,Natural Gas,6810,megawatthours,2019-12-30,Boston,6810
2019-12-30T17,ISNE,ISO New England,NUC,Nuclear,3334,megawatthours,2019-12-30,Boston,3334
2019-12-30T17,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2019-12-30,Boston,0
2019-12-30T17,ISNE,ISO New England,OTH,Other,752,megawatthours,2019-12-30,Boston,752
2019-12-30T17,ISNE,ISO New England,SUN,Solar,6,megawatthours,2019-12-30,Boston,6
2019-12-30T17,ISNE,ISO New England,WAT,Hydro,1233,megawatthours,2019-12-30,Boston,1233
2019-12-30T17,ISNE,ISO New England,WND,Wind,415,megawatthours,2019-12-30,Boston,415
2019-12-30T17,PJM,"PJM Interconnection, LLC",COL,Coal,15250,megawatthours,2019-12-30,Chicago,15250
