date,respondent,type-name,daily_mwh
2025-05-20,ISNE,Petroleum,161
2025-05-20,ISNE,Pumped storage,6547
2025-05-20,ISNE,Solar,4028
2025-05-20,ISNE,Wind,12864
2025-05-20,PJM,Coal,222075
2025-05-20,PJM,Hydro,57622
2025-05-20,PJM,Natural Gas,834978
2025-05-20,PJM,Nuclear,696612
2025-05-20,PJM,Other,24619
2025-05-20,PJM,Petroleum,8157
2025-05-20,PJM,Solar,77716
2025-05-20,PJM,Wind,143170
2025-05-21,ISNE,Battery storage,572
2025-05-21,ISNE,Hydro,26009
2025-05-21,ISNE,Natural Gas,117301
2025-05-21,ISNE,Nuclear,78616
2025-05-21,ISNE,Other,9594
2025-05-21,ISNE,Petroleum,161
2025-05-21,ISNE,Pumped storage,5996
2025-05-21,ISNE,Solar,2982
2025-05-21,ISNE,Wind,12644
2025-05-21,PJM,Coal,240276
2025-05-21,PJM,Hydro,53584
2025-05-21,PJM,Natural Gas,884702
2025-05-21,PJM,Nuclear,696308
2025-05-21,PJM,Other,24909
2025-05-21,PJM,Petroleum,6254
2025-05-21,PJM,Solar,32416
2025-05-21,PJM,Wind,130690
2025-05-22,ISNE,Battery storage,482
2025-05-22,ISNE,Coal,51
2025-05-22,ISNE,Hydro,26123
2025-05-22,ISNE,Natural Gas,142746
2025-05-22,ISNE,Nuclear,80374
2025-05-22,ISNE,Other,9834
2025-05-22,ISNE,Petroleum,310
2025-05-22,ISNE,Pumped storage,2215
2025-05-22,ISNE,Solar,1694
2025-05-22,ISNE,Wind,16391
2025-05-22,PJM,Coal,236930
2025-05-22,PJM,Hydro,54355
2025-05-22,PJM,Natural Gas,870654
2025-05-22,PJM,Nuclear,700554
2025-05-22,PJM,Other,16977
2025-05-22,PJM,Petroleum,9864
2025-05-22,PJM,Solar,65101
2025-05-22,PJM,Wind,105960
2025-05-23,ISNE,Battery storage,601
2025-05-23,ISNE,Coal,53
2025-05-23,ISNE,Hydro,26729
2025-05-23,ISNE,Natural Gas,127702
2025-05-23,ISNE,Nuclear,79848
2025-05-23,ISNE,Other,10200
2025-05-23,ISNE,Petroleum,406
2025-05-23,ISNE,Pumped storage,3195
2025-05-23,ISNE,Solar,3392
2025-05-23,ISNE,Wind,13806
2025-05-23,PJM,Coal,226871
2025-05-23,PJM,Hydro,55593
2025-05-23,PJM,Natural Gas,835539
2025-05-23,PJM,Nuclear,703555
2025-05-23,PJM,Other,15799
2025-05-23,PJM,Petroleum,7349
2025-05-23,PJM,Solar,99432
2025-05-23,PJM,Wind,101171
2025-05-27,ISNE,Battery storage,638
2025-05-27,ISNE,Coal,23
2025-05-27,ISNE,Hydro,24353
2025-05-27,ISNE,Natural Gas,112158
2025-05-27,ISNE,Nuclear,80100
2025-05-27,ISNE,Other,10721
2025-05-27,ISNE,Petroleum,298
2025-05-27,ISNE,Pumped storage,6106
2025-05-27,ISNE,Solar,7155
2025-05-27,ISNE,Wind,6761
2025-05-27,PJM,Coal,264360
2025-05-27,PJM,Hydro,56559
2025-05-27,PJM,Natural Gas,895562
2025-05-27,PJM,Nuclear,701129
2025-05-27,PJM,Other,23210
2025-05-27,PJM,Petroleum,5859
2025-05-27,PJM,Solar,36213
2025-05-27,PJM,Wind,94959
2025-05-28,ISNE,Battery storage,681
2025-05-28,ISNE,Hydro,23504
2025-05-28,ISNE,Natural Gas,110835
2025-05-28,ISNE,Nuclear,80439
2025-05-28,ISNE,Other,11116
2025-05-28,ISNE,Petroleum,283
2025-05-28,ISNE,Pumped storage,2101
2025-05-28,ISNE,Solar,7325
2025-05-28,ISNE,Wind,6551
2025-05-28,PJM,Coal,273801
2025-05-28,PJM,Hydro,58828
2025-05-28,PJM,Natural Gas,945255
2025-05-28,PJM,Nuclear,698496
2025-05-28,PJM,Other,19475
2025-05-28,PJM,Petroleum,7811
2025-05-28,PJM,Solar,30467
2025-05-28,PJM,Wind,37401
2025-05-29,ISNE,Battery storage,625
2025-05-29,ISNE,Coal,0
2025-05-29,ISNE,Hydro,20523
2025-05-29,ISNE,Natural Gas,129693
2025-05-29,ISNE,Nuclear,80457
2025-05-29,ISNE,Other,11559
2025-05-29,ISNE,Petroleum,186
2025-05-29,ISNE,Pumped storage,1237
2025-05-29,ISNE,Solar,4190
2025-05-29,ISNE,Wind,7759
2025-05-29,PJM,Coal,290887
2025-05-29,PJM,Hydro,57479
2025-05-29,PJM,Natural Gas,962313
2025-05-29,PJM,Nuclear,702325
2025-05-29,PJM,Other,27857
2025-05-29,PJM,Petroleum,5528
2025-05-29,PJM,Solar,68910
2025-05-29,PJM,Wind,16348
2025-05-30,ISNE,Battery storage,663
2025-05-30,ISNE,Coal,0
2025-05-30,ISNE,Hydro,21509
2025-05-30,ISNE,Natural Gas,128933
2025-05-30,ISNE,Nuclear,80267
2025-05-30,ISNE,Other,11231
2025-05-30,ISNE,Petroleum,101
2025-05-30,ISNE,Pumped storage,5316
2025-05-30,ISNE,Solar,5389
2025-05-30,ISNE,Wind,6347
2025-05-30,PJM,Coal,258978
2025-05-30,PJM,Hydro,55812
2025-05-30,PJM,Natural Gas,910046
2025-05-30,PJM,Nuclear,719261
2025-05-30,PJM,Other,31090
2025-05-30,PJM,Petroleum,6044
2025-05-30,PJM,Solar,56925
2025-05-30,PJM,Wind,86578
2025-06-02,ISNE,Battery storage,629
2025-06-02,ISNE,Coal,16
2025-06-02,ISNE,Hydro,29894
2025-06-02,ISNE,Natural Gas,89872
2025-06-02,ISNE,Nuclear,80450
2025-06-02,ISNE,Other,12283
2025-06-02,ISNE,Petroleum,30
2025-06-02,ISNE,Pumped storage,2516
2025-06-02,ISNE,Solar,6733
2025-06-02,ISNE,Wind,10102
2025-06-02,PJM,Coal,276784
2025-06-02,PJM,Hydro,58865
2025-06-02,PJM,Natural Gas,807798
2025-06-02,PJM,Nuclear,762099
2025-06-02,PJM,Other,16786
2025-06-02,PJM,Petroleum,5451
2025-06-02,PJM,Solar,128747
2025-06-02,PJM,Wind,54040
2025-06-03,ISNE,Battery storage,667
2025-06-03,ISNE,Coal,48
2025-06-03,ISNE,Hydro,29637
2025-06-03,ISNE,Natural Gas,109828
2025-06-03,ISNE,Nuclear,80069
2025-06-03,ISNE,Other,12728
2025-06-03,ISNE,Petroleum,249
2025-06-03,ISNE,Pumped storage,5764
2025-06-03,ISNE,Solar,8306
2025-06-03,ISNE,Wind,3842
2025-06-03,PJM,Coal,318308
2025-06-03,PJM,Hydro,59395
2025-06-03,PJM,Natural Gas,906262
2025-06-03,PJM,Nuclear,742486
2025-06-03,PJM,Other,18428
2025-06-03,PJM,Petroleum,9392
2025-06-03,PJM,Solar,118107
2025-06-03,PJM,Wind,146629
2025-06-04,ISNE,Battery storage,721
2025-06-04,ISNE,Coal,28
2025-06-04,ISNE,Hydro,25837
2025-06-04,ISNE,Natural Gas,135821
2025-06-04,ISNE,Nuclear,80142
2025-06-04,ISNE,Other,12825
2025-06-04,ISNE,Petroleum,809
2025-06-04,ISNE,Pumped storage,4374
2025-06-04,ISNE,Solar,7430
2025-06-04,ISNE,Wind,8664
2025-06-04,PJM,Coal,362889
2025-06-04,PJM,Hydro,65022
2025-06-04,PJM,Natural Gas,1063109
2025-06-04,PJM,Nuclear,766624
2025-06-04,PJM,Other,32214
2025-06-04,PJM,Petroleum,10921
2025-06-04,PJM,Solar,99097
2025-06-04,PJM,Wind,78443
2025-06-05,ISNE,Battery storage,759
2025-06-05,ISNE,Coal,16
2025-06-05,ISNE,Hydro,25579
2025-06-05,ISNE,Natural Gas,185360
2025-06-05,ISNE,Nuclear,80389
2025-06-05,ISNE,Other,13157
2025-06-05,ISNE,Petroleum,1934
2025-06-05,ISNE,Pumped storage,9758
2025-06-05,ISNE,Solar,7590
2025-06-05,ISNE,Wind,6442
2025-06-05,PJM,Coal,392750
2025-06-05,PJM,Hydro,61733
2025-06-05,PJM,Natural Gas,1155968
2025-06-05,PJM,Nuclear,777672
2025-06-05,PJM,Other,44695
2025-06-05,PJM,Petroleum,10309
2025-06-05,PJM,Solar,63622
2025-06-05,PJM,Wind,35357
2025-06-06,ISNE,Battery storage,641
2025-06-06,ISNE,Coal,28
2025-06-06,ISNE,Hydro,23375
2025-06-06,ISNE,Natural Gas,205674
2025-06-06,ISNE,Nuclear,80188
2025-06-06,ISNE,Other,13333
2025-06-06,ISNE,Petroleum,1303
2025-06-06,ISNE,Pumped storage,4978
2025-06-06,ISNE,Solar,6076
2025-06-06,ISNE,Wind,2769
2025-06-06,PJM,Coal,393049
2025-06-06,PJM,Hydro,60790
2025-06-06,PJM,Natural Gas,1163133
2025-06-06,PJM,Nuclear,779204
2025-06-06,PJM,Other,37731
2025-06-06,PJM,Petroleum,12587
2025-06-06,PJM,Solar,71743
2025-06-06,PJM,Wind,8895
2025-06-09,ISNE,Battery storage,543
2025-06-09,ISNE,Hydro,23405
2025-06-09,ISNE,Natural Gas,143328
2025-06-09,ISNE,Nuclear,80154
2025-06-09,ISNE,Other,13312
2025-06-09,ISNE,Petroleum,347
2025-06-09,ISNE,Pumped storage,4414
2025-06-09,ISNE,Solar,4223
2025-06-09,ISNE,Wind,12035
2025-06-09,PJM,Coal,348231
2025-06-09,PJM,Hydro,53864
2025-06-09,PJM,Natural Gas,912815
2025-06-09,PJM,Nuclear,790665
2025-06-09,PJM,Other,26951
2025-06-09,PJM,Petroleum,9306
2025-06-09,PJM,Solar,79020
2025-06-09,PJM,Wind,91127
2025-06-10,ISNE,Battery storage,396
2025-06-10,ISNE,Coal,0
2025-06-10,ISNE,Hydro,19822
2025-06-10,ISNE,Natural Gas,155431
2025-06-10,ISNE,Nuclear,80111
2025-06-10,ISNE,Other,13361
2025-06-10,ISNE,Petroleum,661
2025-06-10,ISNE,Pumped storage,2398
2025-06-10,ISNE,Solar,1940
2025-06-10,ISNE,Wind,6317
2025-06-10,PJM,Coal,356528
2025-06-10,PJM,Hydro,60243
2025-06-10,PJM,Natural Gas,973362
2025-06-10,PJM,Nuclear,788998
2025-06-10,PJM,Other,29031
2025-06-10,PJM,Petroleum,10634
2025-06-10,PJM,Solar,95251
2025-06-10,PJM,Wind,68128
2025-06-11,ISNE,Battery storage,397
2025-06-11,ISNE,Coal,46
2025-06-11,ISNE,Hydro,20959
2025-06-11,ISNE,Natural Gas,135984
2025-06-11,ISNE,Nuclear,80168
2025-06-11,ISNE,Other,14306
2025-06-11,ISNE,Petroleum,544
2025-06-11,ISNE,Pumped storage,4289
2025-06-11,ISNE,Solar,7370
2025-06-11,ISNE,Wind,14922
2025-06-11,PJM,Coal,365279
2025-06-11,PJM,Hydro,65788
2025-06-11,PJM,Natural Gas,1014416
2025-06-11,PJM,Nuclear,791979
2025-06-11,PJM,Other,32978
2025-06-11,PJM,Petroleum,12280
2025-06-11,PJM,Solar,113005
2025-06-11,PJM,Wind,86617
2025-06-12,ISNE,Battery storage,695
2025-06-12,ISNE,Coal,48
2025-06-12,ISNE,Hydro,19391
2025-06-12,ISNE,Natural Gas,160035
2025-06-12,ISNE,Nuclear,80315
2025-06-12,ISNE,Other,14326
2025-06-12,ISNE,Petroleum,12
2025-06-12,ISNE,Pumped storage,4802
2025-06-12,ISNE,Solar,7194
2025-06-12,ISNE,Wind,23199
2025-06-12,PJM,Coal,398292
2025-06-12,PJM,Hydro,72510
2025-06-12,PJM,Natural Gas,1148131
2025-06-12,PJM,Nuclear,792436
2025-06-12,PJM,Other,46404
2025-06-12,PJM,Petroleum,16881
2025-06-12,PJM,Solar,105655
2025-06-12,PJM,Wind,39043
2025-06-13,ISNE,Battery storage,595
2025-06-13,ISNE,Hydro,17243
2025-06-13,ISNE,Natural Gas,154973
2025-06-13,ISNE,Nuclear,80142
2025-06-13,ISNE,Other,14701
2025-06-13,ISNE,Petroleum,288
2025-06-13,ISNE,Pumped storage,4048
2025-06-13,ISNE,Solar,7346
2025-06-13,ISNE,Wind,8947
2025-06-13,PJM,Coal,373186
2025-06-13,PJM,Hydro,69832
2025-06-13,PJM,Natural Gas,1135888
2025-06-13,PJM,Nuclear,792901
2025-06-13,PJM,Other,50049
2025-06-13,PJM,Petroleum,17798
2025-06-13,PJM,Solar,66868
2025-06-13,PJM,Wind,21405
2025-06-16,ISNE,Battery storage,714
2025-06-16,ISNE,Coal,0
2025-06-16,ISNE,Hydro,13161
2025-06-16,ISNE,Natural Gas,144110
2025-06-16,ISNE,Nuclear,80125
2025-06-16,ISNE,Other,13953
2025-06-16,ISNE,Pumped storage,4819
2025-06-16,ISNE,Solar,7442
2025-06-16,ISNE,Wind,7113
2025-06-16,PJM,Coal,366992
2025-06-16,PJM,Hydro,66622
2025-06-16,PJM,Natural Gas,1052488
2025-06-16,PJM,Nuclear,790108
2025-06-16,PJM,Other,39862
2025-06-16,PJM,Petroleum,2017
2025-06-16,PJM,Solar,52724
2025-06-16,PJM,Wind,18908
2025-06-17,ISNE,Battery storage,578
2025-06-17,ISNE,Coal,0
2025-06-17,ISNE,Hydro,13489
2025-06-17,ISNE,Natural Gas,181549
2025-06-17,ISNE,Nuclear,80411
2025-06-17,ISNE,Other,12712
2025-06-17,ISNE,Petroleum,48
2025-06-17,ISNE,Pumped storage,3242
2025-06-17,ISNE,Solar,2877
2025-06-17,ISNE,Wind,11560
2025-06-17,PJM,Coal,393332
2025-06-17,PJM,Hydro,66445
2025-06-17,PJM,Natural Gas,1135285
2025-06-17,PJM,Nuclear,788584
2025-06-17,PJM,Other,43786
2025-06-17,PJM,Petroleum,15565
2025-06-17,PJM,Solar,68472
2025-06-17,PJM,Wind,38672
2025-06-18,ISNE,Battery storage,703
2025-06-18,ISNE,Coal,0
2025-06-18,ISNE,Hydro,12631
2025-06-18,ISNE,Natural Gas,209705
2025-06-18,ISNE,Nuclear,80200
2025-06-18,ISNE,Other,13680
2025-06-18,ISNE,Petroleum,61
2025-06-18,ISNE,Pumped storage,4742
2025-06-18,ISNE,Solar,3119
2025-06-18,ISNE,Wind,7223
2025-06-18,PJM,Coal,480061
2025-06-18,PJM,Hydro,69419
2025-06-18,PJM,Natural Gas,1170216
2025-06-18,PJM,Nuclear,787836
2025-06-18,PJM,Other,46997
2025-06-18,PJM,Petroleum,18793
2025-06-18,PJM,Solar,92190
2025-06-18,PJM,Wind,70193
2025-06-20,ISNE,Battery storage,678
2025-06-20,ISNE,Coal,49
2025-06-20,ISNE,Hydro,16058
2025-06-20,ISNE,Natural Gas,182211
2025-06-20,ISNE,Nuclear,79520
2025-06-20,ISNE,Other,14210
2025-06-20,ISNE,Petroleum,922
2025-06-20,ISNE,Pumped storage,5191
2025-06-20,ISNE,Solar,6802
2025-06-20,ISNE,Wind,18953
2025-06-20,PJM,Coal,508589
2025-06-20,PJM,Hydro,63388
2025-06-20,PJM,Natural Gas,987561
2025-06-20,PJM,Nuclear,791427
2025-06-20,PJM,Other,35097
2025-06-20,PJM,Petroleum,6932
2025-06-20,PJM,Solar,118200
2025-06-20,PJM,Wind,99133
2025-06-23,ISNE,Battery storage,669
2025-06-23,ISNE,Coal,5509
2025-06-23,ISNE,Hydro,17779
2025-06-23,ISNE,Natural Gas,280920
2025-06-23,ISNE,Nuclear,80312
2025-06-23,ISNE,Other,14270
2025-06-23,ISNE,Petroleum,10182
2025-06-23,ISNE,Pumped storage,7011
2025-06-23,ISNE,Solar,7911
2025-06-23,ISNE,Wind,6391
2025-06-23,PJM,Coal,661118
2025-06-23,PJM,Hydro,69764
2025-06-23,PJM,Natural Gas,1443659
2025-06-23,PJM,Nuclear,775826
2025-06-23,PJM,Other,60048
2025-06-23,PJM,Petroleum,59275
2025-06-23,PJM,Solar,122064
2025-06-23,PJM,Wind,97454
2025-06-24,ISNE,Battery storage,759
2025-06-24,ISNE,Coal,6749
2025-06-24,ISNE,Hydro,18651
2025-06-24,ISNE,Natural Gas,266269
2025-06-24,ISNE,Nuclear,80120
2025-06-24,ISNE,Other,14885
2025-06-24,ISNE,Petroleum,32432
2025-06-24,ISNE,Pumped storage,7287
2025-06-24,ISNE,Solar,7870
2025-06-24,ISNE,Wind,14997
2025-06-24,PJM,Coal,700932
2025-06-24,PJM,Hydro,71445
2025-06-24,PJM,Natural Gas,1522826
2025-06-24,PJM,Nuclear,767826
2025-06-24,PJM,Other,67639
2025-06-24,PJM,Petroleum,77731
2025-06-24,PJM,Solar,116553
2025-06-24,PJM,Wind,38164
2025-06-25,ISNE,Battery storage,630
2025-06-25,ISNE,Coal,6453
2025-06-25,ISNE,Hydro,14615
2025-06-25,ISNE,Natural Gas,268898
2025-06-25,ISNE,Nuclear,76844
2025-06-25,ISNE,Other,13615
2025-06-25,ISNE,Petroleum,21937
2025-06-25,ISNE,Pumped storage,6505
2025-06-25,ISNE,Solar,6437
2025-06-25,ISNE,Wind,10085
2025-06-25,PJM,Coal,678169
2025-06-25,PJM,Hydro,68994
2025-06-25,PJM,Natural Gas,1483891
2025-06-25,PJM,Nuclear,777869
2025-06-25,PJM,Other,58635
2025-06-25,PJM,Petroleum,69529
2025-06-25,PJM,Solar,101174
2025-06-25,PJM,Wind,21055
2025-06-26,ISNE,Battery storage,508
2025-06-26,ISNE,Coal,1360
2025-06-26,ISNE,Hydro,11320
2025-06-26,ISNE,Natural Gas,225595
2025-06-26,ISNE,Nuclear,79160
2025-06-26,ISNE,Other,15049
2025-06-26,ISNE,Petroleum,1600
2025-06-26,ISNE,Pumped storage,3780
2025-06-26,ISNE,Solar,3138
2025-06-26,ISNE,Wind,4284
2025-06-26,PJM,Coal,648870
2025-06-26,PJM,Hydro,70012
2025-06-26,PJM,Natural Gas,1366318
2025-06-26,PJM,Nuclear,778306
2025-06-26,PJM,Other,49217
2025-06-26,PJM,Petroleum,43895
2025-06-26,PJM,Solar,97554
2025-06-26,PJM,Wind,42075
2025-06-27,ISNE,Battery storage,661
2025-06-27,ISNE,Coal,1153
2025-06-27,ISNE,Hydro,10077
2025-06-27,ISNE,Natural Gas,177101
2025-06-27,ISNE,Nuclear,80151
2025-06-27,ISNE,Other,14989
2025-06-27,ISNE,Petroleum,1451
2025-06-27,ISNE,Pumped storage,2596
2025-06-27,ISNE,Solar,6919
2025-06-27,ISNE,Wind,4950
2025-06-27,PJM,Coal,588694
2025-06-27,PJM,Hydro,58179
2025-06-27,PJM,Natural Gas,1181586
2025-06-27,PJM,Nuclear,780049
2025-06-27,PJM,Other,31553
2025-06-27,PJM,Petroleum,20328
2025-06-27,PJM,Solar,75204
2025-06-27,PJM,Wind,75167
2025-06-30,ISNE,Battery storage,719
2025-06-30,ISNE,Hydro,11215
2025-06-30,ISNE,Natural Gas,247685
2025-06-30,ISNE,Nuclear,80151
2025-06-30,ISNE,Other,13531
2025-06-30,ISNE,Petroleum,39
2025-06-30,ISNE,Pumped storage,4361
2025-06-30,ISNE,Solar,8218
2025-06-30,ISNE,Wind,4609
2025-06-30,PJM,Coal,607965
2025-06-30,PJM,Hydro,60802
2025-06-30,PJM,Natural Gas,1351513
2025-06-30,PJM,Nuclear,776802
2025-06-30,PJM,Other,49977
2025-06-30,PJM,Petroleum,31648
2025-06-30,PJM,Solar,87348
2025-06-30,PJM,Wind,30113
2025-07-01,ISNE,Battery storage,650
2025-07-01,ISNE,Coal,33
2025-07-01,ISNE,Hydro,11523
2025-07-01,ISNE,Natural Gas,274119
2025-07-01,ISNE,Nuclear,80028
2025-07-01,ISNE,Other,13360
2025-07-01,ISNE,Petroleum,1554
2025-07-01,ISNE,Pumped storage,5567
2025-07-01,ISNE,Solar,5199
2025-07-01,ISNE,Wind,9241
2025-07-01,PJM,Coal,559867
2025-07-01,PJM,Hydro,61951
2025-07-01,PJM,Natural Gas,1315090
2025-07-01,PJM,Nuclear,779653
2025-07-01,PJM,Other,57322
2025-07-01,PJM,Petroleum,28505
2025-07-01,PJM,Solar,90292
2025-07-01,PJM,Wind,47940
2025-07-02,ISNE,Battery storage,606
2025-07-02,ISNE,Coal,44
2025-07-02,ISNE,Hydro,11176
2025-07-02,ISNE,Natural Gas,267094
2025-07-02,ISNE,Nuclear,80104
2025-07-02,ISNE,Other,13562
2025-07-02,ISNE,Petroleum,277
2025-07-02,ISNE,Pumped storage,3825
2025-07-02,ISNE,Solar,5774
2025-07-02,ISNE,Wind,8388
2025-07-02,PJM,Coal,517139
2025-07-02,PJM,Hydro,64791
2025-07-02,PJM,Natural Gas,1265892
2025-07-02,PJM,Nuclear,781985
2025-07-02,PJM,Other,56193
2025-07-02,PJM,Petroleum,15353
2025-07-02,PJM,Solar,92194
2025-07-02,PJM,Wind,18471
2025-07-03,ISNE,Battery storage,528
2025-07-03,ISNE,Coal,14
2025-07-03,ISNE,Hydro,11213
2025-07-03,ISNE,Natural Gas,241572
2025-07-03,ISNE,Nuclear,79569
2025-07-03,ISNE,Other,13735
2025-07-03,ISNE,Petroleum,125
2025-07-03,ISNE,Pumped storage,3896
2025-07-03,ISNE,Solar,6670
2025-07-03,ISNE,Wind,6763
2025-07-03,PJM,Coal,534880
2025-07-03,PJM,Hydro,62486
2025-07-03,PJM,Natural Gas,1246922
2025-07-03,PJM,Nuclear,781565
2025-07-03,PJM,Other,55944
2025-07-03,PJM,Petroleum,20520
2025-07-03,PJM,Solar,120378
2025-07-03,PJM,Wind,22942
2025-07-07,ISNE,Battery storage,666
2025-07-07,ISNE,Coal,6471
2025-07-07,ISNE,Hydro,12182
2025-07-07,ISNE,Natural Gas,258080
2025-07-07,ISNE,Nuclear,79940
2025-07-07,ISNE,Other,14099
2025-07-07,ISNE,Petroleum,6716
2025-07-07,ISNE,Pumped storage,5183
2025-07-07,ISNE,Solar,5782
2025-07-07,ISNE,Wind,6332
2025-07-07,PJM,Coal,634054
2025-07-07,PJM,Hydro,55049
2025-07-07,PJM,Natural Gas,1314467
2025-07-07,PJM,Nuclear,780853
2025-07-07,PJM,Other,57446
2025-07-07,PJM,Petroleum,28678
2025-07-07,PJM,Solar,85731
2025-07-07,PJM,Wind,24171
2025-07-08,ISNE,Battery storage,581
2025-07-08,ISNE,Coal,6197
2025-07-08,ISNE,Hydro,12649
2025-07-08,ISNE,Natural Gas,278962
2025-07-08,ISNE,Nuclear,79914
2025-07-08,ISNE,Other,14387
2025-07-08,ISNE,Petroleum,7518
2025-07-08,ISNE,Pumped storage,2794
2025-07-08,ISNE,Solar,5320
2025-07-08,ISNE,Wind,3741
2025-07-08,PJM,Coal,635964
2025-07-08,PJM,Hydro,55782
2025-07-08,PJM,Natural Gas,1343729
2025-07-08,PJM,Nuclear,774169
2025-07-08,PJM,Other,58333
2025-07-08,PJM,Petroleum,34747
2025-07-08,PJM,Solar,108161
2025-07-08,PJM,Wind,31485
2025-07-09,ISNE,Battery storage,521
2025-07-09,ISNE,Coal,13
2025-07-09,ISNE,Hydro,10673
2025-07-09,ISNE,Natural Gas,274765
2025-07-09,ISNE,Nuclear,79804
2025-07-09,ISNE,Other,14684
2025-07-09,ISNE,Petroleum,323
2025-07-09,ISNE,Pumped storage,4747
2025-07-09,ISNE,Solar,4805
2025-07-09,ISNE,Wind,992
2025-07-09,PJM,Coal,626001
2025-07-09,PJM,Hydro,53109
2025-07-09,PJM,Natural Gas,1319704
2025-07-09,PJM,Nuclear,777812
2025-07-09,PJM,Other,57799
2025-07-09,PJM,Petroleum,28787
2025-07-09,PJM,Solar,78559
2025-07-09,PJM,Wind,11236
2025-07-10,ISNE,Battery storage,515
2025-07-10,ISNE,Coal,140
2025-07-10,ISNE,Hydro,9586
2025-07-10,ISNE,Natural Gas,256850
2025-07-10,ISNE,Nuclear,79848
2025-07-10,ISNE,Other,14931
2025-07-10,ISNE,Petroleum,79
2025-07-10,ISNE,Pumped storage,4703
2025-07-10,ISNE,Solar,3522
2025-07-10,ISNE,Wind,2377
2025-07-10,PJM,Coal,560454
2025-07-10,PJM,Hydro,56715
2025-07-10,PJM,Natural Gas,1300892
2025-07-10,PJM,Nuclear,771067
2025-07-10,PJM,Other,50597
2025-07-10,PJM,Petroleum,23986
2025-07-10,PJM,Solar,85674
2025-07-10,PJM,Wind,18831
2025-07-11,ISNE,Battery storage,593
2025-07-11,ISNE,Coal,36
2025-07-11,ISNE,Hydro,10835
2025-07-11,ISNE,Natural Gas,250125
2025-07-11,ISNE,Nuclear,79954
2025-07-11,ISNE,Other,15345
2025-07-11,ISNE,Petroleum,17
2025-07-11,ISNE,Pumped storage,5284
2025-07-11,ISNE,Solar,5529
2025-07-11,ISNE,Wind,657
2025-07-11,PJM,Coal,566329
2025-07-11,PJM,Hydro,52592
2025-07-11,PJM,Natural Gas,1335004
2025-07-11,PJM,Nuclear,747307
2025-07-11,PJM,Other,58885
2025-07-11,PJM,Petroleum,27480
2025-07-11,PJM,Solar,104370
2025-07-11,PJM,Wind,48054
2025-07-14,ISNE,Battery storage,607
2025-07-14,ISNE,Hydro,10370
2025-07-14,ISNE,Natural Gas,266856
2025-07-14,ISNE,Nuclear,79767
2025-07-14,ISNE,Other,14802
2025-07-14,ISNE,Petroleum,87
2025-07-14,ISNE,Pumped storage,6274
2025-07-14,ISNE,Solar,3410
2025-07-14,ISNE,Wind,4668
2025-07-14,PJM,Coal,570026
2025-07-14,PJM,Hydro,56670
2025-07-14,PJM,Natural Gas,1377593
2025-07-14,PJM,Nuclear,768556
2025-07-14,PJM,Other,61289
2025-07-14,PJM,Petroleum,26576
2025-07-14,PJM,Solar,94170
2025-07-14,PJM,Wind,3862
2025-07-15,ISNE,Battery storage,683
2025-07-15,ISNE,Coal,698
2025-07-15,ISNE,Hydro,11960
2025-07-15,ISNE,Natural Gas,266329
2025-07-15,ISNE,Nuclear,79759
2025-07-15,ISNE,Other,14338
2025-07-15,ISNE,Petroleum,2235
2025-07-15,ISNE,Pumped storage,8645
2025-07-15,ISNE,Solar,7516
2025-07-15,ISNE,Wind,4638
2025-07-15,PJM,Coal,592591
2025-07-15,PJM,Hydro,58420
2025-07-15,PJM,Natural Gas,1358099
2025-07-15,PJM,Nuclear,775901
2025-07-15,PJM,Other,53392
2025-07-15,PJM,Petroleum,33973
2025-07-15,PJM,Solar,84194
2025-07-15,PJM,Wind,10734
2025-07-16,ISNE,Battery storage,757
2025-07-16,ISNE,Coal,6724
2025-07-16,ISNE,Hydro,14407
2025-07-16,ISNE,Natural Gas,246369
2025-07-16,ISNE,Nuclear,79635
2025-07-16,ISNE,Other,14284
2025-07-16,ISNE,Petroleum,17185
2025-07-16,ISNE,Pumped storage,8461
2025-07-16,ISNE,Solar,7599
2025-07-16,ISNE,Wind,4710
2025-07-16,PJM,Coal,637465
2025-07-16,PJM,Hydro,62596
2025-07-16,PJM,Natural Gas,1381784
2025-07-16,PJM,Nuclear,773555
2025-07-16,PJM,Other,54443
2025-07-16,PJM,Petroleum,33783
2025-07-16,PJM,Solar,75679
2025-07-16,PJM,Wind,51069
2025-07-17,ISNE,Battery storage,666
2025-07-17,ISNE,Coal,6590
2025-07-17,ISNE,Hydro,14954
2025-07-17,ISNE,Natural Gas,236071
2025-07-17,ISNE,Nuclear,79743
2025-07-17,ISNE,Other,14864
2025-07-17,ISNE,Petroleum,13279
2025-07-17,ISNE,Pumped storage,6822
2025-07-17,ISNE,Solar,5624
2025-07-17,ISNE,Wind,11316
2025-07-17,PJM,Coal,571822
2025-07-17,PJM,Hydro,68333
2025-07-17,PJM,Natural Gas,1332716
2025-07-17,PJM,Nuclear,776046
2025-07-17,PJM,Other,41508
2025-07-17,PJM,Petroleum,47038
2025-07-17,PJM,Solar,90676
2025-07-17,PJM,Wind,62275
2025-07-18,ISNE,Battery storage,600
2025-07-18,ISNE,Coal,312
2025-07-18,ISNE,Hydro,12320
2025-07-18,ISNE,Natural Gas,205059
2025-07-18,ISNE,Nuclear,79175
2025-07-18,ISNE,Other,15242
2025-07-18,ISNE,Petroleum,257
2025-07-18,ISNE,Pumped storage,4856
2025-07-18,ISNE,Solar,7902
