date,respondent,type-name,daily_mwh
2023-11-30,ISNE,Petroleum,1501
2023-11-30,ISNE,Solar,2205
2023-11-30,ISNE,Wind,12264
2023-11-30,PJM,Coal,369266
2023-11-30,PJM,Hydro,39253
2023-11-30,PJM,Natural Gas,1013338
2023-11-30,PJM,Nuclear,810866
2023-11-30,PJM,Other,29584
2023-11-30,PJM,Petroleum,5889
2023-11-30,PJM,Solar,24158
2023-11-30,PJM,Wind,164559
2023-12-01,ISNE,Coal,156
2023-12-01,ISNE,Hydro,20074
2023-12-01,ISNE,Natural Gas,166978
2023-12-01,ISNE,Nuclear,51046
2023-12-01,ISNE,Other,13533
2023-12-01,ISNE,Petroleum,60
2023-12-01,ISNE,Solar,1309
2023-12-01,ISNE,Wind,10007
2023-12-01,PJM,Coal,369438
2023-12-01,PJM,Hydro,39856
2023-12-01,PJM,Natural Gas,1060383
2023-12-01,PJM,Nuclear,810182
2023-12-01,PJM,Other,25324
2023-12-01,PJM,Petroleum,5827
2023-12-01,PJM,Solar,5985
2023-12-01,PJM,Wind,65286
2023-12-02,ISNE,Coal,114
2023-12-02,ISNE,Hydro,19326
2023-12-02,ISNE,Natural Gas,148297
2023-12-02,ISNE,Nuclear,60893
2023-12-02,ISNE,Other,13688
2023-12-02,ISNE,Petroleum,4
2023-12-02,ISNE,Solar,465
2023-12-02,ISNE,Wind,2349
2023-12-02,PJM,Coal,327766
2023-12-02,PJM,Hydro,32158
2023-12-02,PJM,Natural Gas,923216
2023-12-02,PJM,Nuclear,809295
2023-12-02,PJM,Other,24553
2023-12-02,PJM,Petroleum,5673
2023-12-02,PJM,Solar,5666
2023-12-02,PJM,Wind,33575
2023-12-03,ISNE,Coal,92
2023-12-03,ISNE,Hydro,21016
2023-12-03,ISNE,Natural Gas,145616
2023-12-03,ISNE,Nuclear,50816
2023-12-03,ISNE,Other,13423
2023-12-03,ISNE,Petroleum,407
2023-12-03,ISNE,Solar,105
2023-12-03,ISNE,Wind,6155
2023-12-03,PJM,Coal,308146
2023-12-03,PJM,Hydro,33889
2023-12-03,PJM,Natural Gas,884862
2023-12-03,PJM,Nuclear,809229
2023-12-03,PJM,Other,24412
2023-12-03,PJM,Petroleum,5322
2023-12-03,PJM,Solar,5291
2023-12-03,PJM,Wind,78744
2023-12-04,ISNE,Coal,2562
2023-12-04,ISNE,Hydro,22088
2023-12-04,ISNE,Natural Gas,159575
2023-12-04,ISNE,Nuclear,50797
2023-12-04,ISNE,Other,13047
2023-12-04,ISNE,Petroleum,3
2023-12-04,ISNE,Solar,1358
2023-12-04,ISNE,Wind,6028
2023-12-04,PJM,Coal,376266
2023-12-04,PJM,Hydro,37908
2023-12-04,PJM,Natural Gas,1026662
2023-12-04,PJM,Nuclear,810213
2023-12-04,PJM,Other,26146
2023-12-04,PJM,Petroleum,6054
2023-12-04,PJM,Solar,15861
2023-12-04,PJM,Wind,40245
2023-12-05,ISNE,Coal,5237
2023-12-05,ISNE,Hydro,22223
2023-12-05,ISNE,Natural Gas,176602
2023-12-05,ISNE,Nuclear,50718
2023-12-05,ISNE,Other,13556
2023-12-05,ISNE,Petroleum,734
2023-12-05,ISNE,Solar,734
2023-12-05,ISNE,Wind,5359
2023-12-05,PJM,Coal,379599
2023-12-05,PJM,Hydro,38478
2023-12-05,PJM,Natural Gas,1090282
2023-12-05,PJM,Nuclear,810453
2023-12-05,PJM,Other,27115
2023-12-05,PJM,Petroleum,5737
2023-12-05,PJM,Solar,15692
2023-12-05,PJM,Wind,56508
2023-12-06,ISNE,Coal,5988
2023-12-06,ISNE,Hydro,21969
2023-12-06,ISNE,Natural Gas,188381
2023-12-06,ISNE,Nuclear,50752
2023-12-06,ISNE,Other,14195
2023-12-06,ISNE,Petroleum,198
2023-12-06,ISNE,Solar,946
2023-12-06,ISNE,Wind,7539
2023-12-06,PJM,Coal,358744
2023-12-06,PJM,Hydro,48410
2023-12-06,PJM,Natural Gas,1093272
2023-12-06,PJM,Nuclear,809963
2023-12-06,PJM,Other,26847
2023-12-06,PJM,Petroleum,6538
2023-12-06,PJM,Solar,11820
2023-12-06,PJM,Wind,91510
2023-12-07,ISNE,Coal,6397
2023-12-07,ISNE,Hydro,23369
2023-12-07,ISNE,Natural Gas,198235
2023-12-07,ISNE,Nuclear,50715
2023-12-07,ISNE,Other,14951
2023-12-07,ISNE,Petroleum,468
2023-12-07,ISNE,Solar,718
2023-12-07,ISNE,Wind,8656
2023-12-07,PJM,Coal,337545
2023-12-07,PJM,Hydro,47493
2023-12-07,PJM,Natural Gas,1055267
2023-12-07,PJM,Nuclear,810525
2023-12-07,PJM,Other,34341
2023-12-07,PJM,Petroleum,5756
2023-12-07,PJM,Solar,19460
2023-12-07,PJM,Wind,160161
2023-12-08,ISNE,Coal,5362
2023-12-08,ISNE,Hydro,22070
2023-12-08,ISNE,Natural Gas,172294
2023-12-08,ISNE,Nuclear,50730
2023-12-08,ISNE,Other,14208
2023-12-08,ISNE,Petroleum,477
2023-12-08,ISNE,Solar,1299
2023-12-08,ISNE,Wind,8194
2023-12-08,PJM,Coal,319533
2023-12-08,PJM,Hydro,43683
2023-12-08,PJM,Natural Gas,937408
2023-12-08,PJM,Nuclear,806392
2023-12-08,PJM,Other,25689
2023-12-08,PJM,Petroleum,6071
2023-12-08,PJM,Solar,19990
2023-12-08,PJM,Wind,171581
2023-12-09,ISNE,Coal,227
2023-12-09,ISNE,Hydro,21336
2023-12-09,ISNE,Natural Gas,150211
2023-12-09,ISNE,Nuclear,53730
2023-12-09,ISNE,Other,14397
2023-12-09,ISNE,Petroleum,0
2023-12-09,ISNE,Solar,821
2023-12-09,ISNE,Wind,9000
2023-12-09,PJM,Coal,289572
2023-12-09,PJM,Hydro,37313
2023-12-09,PJM,Natural Gas,815240
2023-12-09,PJM,Nuclear,804415
2023-12-09,PJM,Other,25713
2023-12-09,PJM,Petroleum,5359
2023-12-09,PJM,Solar,15255
2023-12-09,PJM,Wind,163936
2023-12-10,ISNE,Coal,223
2023-12-10,ISNE,Hydro,21623
2023-12-10,ISNE,Natural Gas,140816
2023-12-10,ISNE,Nuclear,62353
2023-12-10,ISNE,Other,15243
2023-12-10,ISNE,Petroleum,0
2023-12-10,ISNE,Solar,250
2023-12-10,ISNE,Wind,15280
2023-12-10,PJM,Coal,327099
2023-12-10,PJM,Hydro,40759
2023-12-10,PJM,Natural Gas,850608
2023-12-10,PJM,Nuclear,807174
2023-12-10,PJM,Other,23688
2023-12-10,PJM,Petroleum,5630
2023-12-10,PJM,Solar,3353
2023-12-10,PJM,Wind,108729
2023-12-11,ISNE,Coal,191
2023-12-11,ISNE,Hydro,23424
2023-12-11,ISNE,Natural Gas,155217
2023-12-11,ISNE,Nuclear,71556
2023-12-11,ISNE,Other,14982
2023-12-11,ISNE,Petroleum,55
2023-12-11,ISNE,Solar,564
2023-12-11,ISNE,Wind,16514
2023-12-11,PJM,Coal,408147
2023-12-11,PJM,Hydro,50891
2023-12-11,PJM,Natural Gas,1038983
2023-12-11,PJM,Nuclear,789403
2023-12-11,PJM,Other,30476
2023-12-11,PJM,Petroleum,6302
2023-12-11,PJM,Solar,16983
2023-12-11,PJM,Wind,70087
2023-12-12,ISNE,Coal,227
2023-12-12,ISNE,Hydro,25119
2023-12-12,ISNE,Natural Gas,125791
2023-12-12,ISNE,Nuclear,77949
2023-12-12,ISNE,Other,14220
2023-12-12,ISNE,Petroleum,6
2023-12-12,ISNE,Solar,1954
2023-12-12,ISNE,Wind,15322
2023-12-12,PJM,Coal,414991
2023-12-12,PJM,Hydro,53098
2023-12-12,PJM,Natural Gas,1012524
2023-12-12,PJM,Nuclear,795506
2023-12-12,PJM,Other,34433
2023-12-12,PJM,Petroleum,8896
2023-12-12,PJM,Solar,26031
2023-12-12,PJM,Wind,123819
2023-12-13,ISNE,Coal,97
2023-12-13,ISNE,Hydro,25918
2023-12-13,ISNE,Natural Gas,123994
2023-12-13,ISNE,Nuclear,80276
2023-12-13,ISNE,Other,14323
2023-12-13,ISNE,Petroleum,3
2023-12-13,ISNE,Solar,1727
2023-12-13,ISNE,Wind,20139
2023-12-13,PJM,Coal,444482
2023-12-13,PJM,Hydro,51333
2023-12-13,PJM,Natural Gas,1064977
2023-12-13,PJM,Nuclear,802144
2023-12-13,PJM,Other,34023
2023-12-13,PJM,Petroleum,7848
2023-12-13,PJM,Solar,22070
2023-12-13,PJM,Wind,46222
2023-12-14,ISNE,Coal,42
2023-12-14,ISNE,Hydro,26069
2023-12-14,ISNE,Natural Gas,142203
2023-12-14,ISNE,Nuclear,80570
2023-12-14,ISNE,Other,14955
2023-12-14,ISNE,Petroleum,146
2023-12-14,ISNE,Solar,1980
2023-12-14,ISNE,Wind,15678
2023-12-14,PJM,Coal,408246
2023-12-14,PJM,Hydro,55802
2023-12-14,PJM,Natural Gas,1087963
2023-12-14,PJM,Nuclear,801541
2023-12-14,PJM,Other,34304
2023-12-14,PJM,Petroleum,7347
2023-12-14,PJM,Solar,25380
2023-12-14,PJM,Wind,61926
2023-12-15,ISNE,Coal,95
2023-12-15,ISNE,Hydro,26702
2023-12-15,ISNE,Natural Gas,120724
2023-12-15,ISNE,Nuclear,80620
2023-12-15,ISNE,Other,15158
2023-12-15,ISNE,Petroleum,0
2023-12-15,ISNE,Solar,1902
2023-12-15,ISNE,Wind,22688
2023-12-15,PJM,Coal,392118
2023-12-15,PJM,Hydro,47422
2023-12-15,PJM,Natural Gas,1028253
2023-12-15,PJM,Nuclear,771564
2023-12-15,PJM,Other,25944
2023-12-15,PJM,Petroleum,9796
2023-12-15,PJM,Solar,25443
2023-12-15,PJM,Wind,111483
2023-12-16,ISNE,Coal,53
2023-12-16,ISNE,Hydro,28097
2023-12-16,ISNE,Natural Gas,117885
2023-12-16,ISNE,Nuclear,80633
2023-12-16,ISNE,Other,14196
2023-12-16,ISNE,Petroleum,210
2023-12-16,ISNE,Solar,2176
2023-12-16,ISNE,Wind,12481
2023-12-16,PJM,Coal,346151
2023-12-16,PJM,Hydro,35474
2023-12-16,PJM,Natural Gas,946108
2023-12-16,PJM,Nuclear,762151
2023-12-16,PJM,Other,25327
2023-12-16,PJM,Petroleum,4662
2023-12-16,PJM,Solar,19693
2023-12-16,PJM,Wind,126094
2023-12-17,ISNE,Coal,80
2023-12-17,ISNE,Hydro,28911
2023-12-17,ISNE,Natural Gas,114848
2023-12-17,ISNE,Nuclear,80605
2023-12-17,ISNE,Other,13610
2023-12-17,ISNE,Petroleum,159
2023-12-17,ISNE,Solar,403
2023-12-17,ISNE,Wind,17706
2023-12-17,PJM,Coal,333849
2023-12-17,PJM,Hydro,38427
2023-12-17,PJM,Natural Gas,883165
2023-12-17,PJM,Nuclear,771252
2023-12-17,PJM,Other,25358
2023-12-17,PJM,Petroleum,2557
2023-12-17,PJM,Solar,3213
2023-12-17,PJM,Wind,103167
2023-12-18,ISNE,Coal,28
2023-12-18,ISNE,Hydro,22144
2023-12-18,ISNE,Natural Gas,126668
2023-12-18,ISNE,Nuclear,72390
2023-12-18,ISNE,Other,12199
2023-12-18,ISNE,Petroleum,38
2023-12-18,ISNE,Solar,141
2023-12-18,ISNE,Wind,20927
2023-12-18,PJM,Coal,374420
2023-12-18,PJM,Hydro,51206
2023-12-18,PJM,Natural Gas,910524
2023-12-18,PJM,Nuclear,788897
2023-12-18,PJM,Other,24435
2023-12-18,PJM,Petroleum,3168
2023-12-18,PJM,Solar,17427
2023-12-18,PJM,Wind,205863
2023-12-19,ISNE,Coal,17
2023-12-19,ISNE,Hydro,23898
2023-12-19,ISNE,Natural Gas,139907
2023-12-19,ISNE,Nuclear,65928
2023-12-19,ISNE,Other,12304
2023-12-19,ISNE,Petroleum,110
2023-12-19,ISNE,Solar,1521
2023-12-19,ISNE,Wind,8524
2023-12-19,PJM,Coal,431378
2023-12-19,PJM,Hydro,64080
2023-12-19,PJM,Natural Gas,1101168
2023-12-19,PJM,Nuclear,782041
2023-12-19,PJM,Other,28358
2023-12-19,PJM,Petroleum,5346
2023-12-19,PJM,Solar,21120
2023-12-19,PJM,Wind,107720
2023-12-20,ISNE,Coal,0
2023-12-20,ISNE,Hydro,26304
2023-12-20,ISNE,Natural Gas,151454
2023-12-20,ISNE,Nuclear,69018
2023-12-20,ISNE,Other,11789
2023-12-20,ISNE,Petroleum,1290
2023-12-20,ISNE,Solar,2195
2023-12-20,ISNE,Wind,14033
2023-12-20,PJM,Coal,411067
2023-12-20,PJM,Hydro,64006
2023-12-20,PJM,Natural Gas,1147842
2023-12-20,PJM,Nuclear,786209
2023-12-20,PJM,Other,27230
2023-12-20,PJM,Petroleum,6478
2023-12-20,PJM,Solar,25457
2023-12-20,PJM,Wind,89459
2023-12-21,ISNE,Coal,0
2023-12-21,ISNE,Hydro,27566
2023-12-21,ISNE,Natural Gas,128789
2023-12-21,ISNE,Nuclear,79130
2023-12-21,ISNE,Other,12375
2023-12-21,ISNE,Petroleum,284
2023-12-21,ISNE,Solar,2478
2023-12-21,ISNE,Wind,20750
2023-12-21,PJM,Coal,406954
2023-12-21,PJM,Hydro,57232
2023-12-21,PJM,Natural Gas,1128599
2023-12-21,PJM,Nuclear,784029
2023-12-21,PJM,Other,28306
2023-12-21,PJM,Petroleum,5418
2023-12-21,PJM,Solar,19396
2023-12-21,PJM,Wind,38902
2023-12-22,ISNE,Coal,0
2023-12-22,ISNE,Hydro,27896
2023-12-22,ISNE,Natural Gas,137701
2023-12-22,ISNE,Nuclear,80398
2023-12-22,ISNE,Other,12506
2023-12-22,ISNE,Petroleum,293
2023-12-22,ISNE,Solar,2373
2023-12-22,ISNE,Wind,8937
2023-12-22,PJM,Coal,366318
2023-12-22,PJM,Hydro,60462
2023-12-22,PJM,Natural Gas,1069797
2023-12-22,PJM,Nuclear,784537
2023-12-22,PJM,Other,25413
2023-12-22,PJM,Petroleum,5882
2023-12-22,PJM,Solar,14901
2023-12-22,PJM,Wind,47157
2023-12-23,ISNE,Coal,0
2023-12-23,ISNE,Hydro,26237
2023-12-23,ISNE,Natural Gas,136385
2023-12-23,ISNE,Nuclear,78394
2023-12-23,ISNE,Other,13614
2023-12-23,ISNE,Petroleum,1402
2023-12-23,ISNE,Solar,1588
2023-12-23,ISNE,Wind,4722
2023-12-23,PJM,Coal,325398
2023-12-23,PJM,Hydro,54741
2023-12-23,PJM,Natural Gas,970214
2023-12-23,PJM,Nuclear,782831
2023-12-23,PJM,Other,26420
2023-12-23,PJM,Petroleum,5337
2023-12-23,PJM,Solar,12472
2023-12-23,PJM,Wind,44724
2023-12-24,ISNE,Coal,0
2023-12-24,ISNE,Hydro,26169
2023-12-24,ISNE,Natural Gas,127190
2023-12-24,ISNE,Nuclear,80441
2023-12-24,ISNE,Other,13720
2023-12-24,ISNE,Petroleum,52
2023-12-24,ISNE,Solar,751
2023-12-24,ISNE,Wind,2318
2023-12-24,PJM,Coal,266892
2023-12-24,PJM,Hydro,49982
2023-12-24,PJM,Natural Gas,850434
2023-12-24,PJM,Nuclear,757936
2023-12-24,PJM,Other,26002
2023-12-24,PJM,Petroleum,5337
2023-12-24,PJM,Solar,15441
2023-12-24,PJM,Wind,77418
2023-12-25,ISNE,Coal,112
2023-12-25,ISNE,Hydro,26058
2023-12-25,ISNE,Natural Gas,97956
2023-12-25,ISNE,Nuclear,80552
2023-12-25,ISNE,Other,13082
2023-12-25,ISNE,Petroleum,0
2023-12-25,ISNE,Solar,1376
2023-12-25,ISNE,Wind,5284
2023-12-25,PJM,Coal,249734
2023-12-25,PJM,Hydro,43032
2023-12-25,PJM,Natural Gas,762298
2023-12-25,PJM,Nuclear,760786
2023-12-25,PJM,Other,19350
2023-12-25,PJM,Petroleum,5322
2023-12-25,PJM,Solar,14815
2023-12-25,PJM,Wind,177012
2023-12-26,ISNE,Coal,66
2023-12-26,ISNE,Hydro,27996
2023-12-26,ISNE,Natural Gas,117383
2023-12-26,ISNE,Nuclear,80574
2023-12-26,ISNE,Other,13627
2023-12-26,ISNE,Petroleum,0
2023-12-26,ISNE,Solar,1265
2023-12-26,ISNE,Wind,4744
2023-12-26,PJM,Coal,277281
2023-12-26,PJM,Hydro,49886
2023-12-26,PJM,Natural Gas,912247
2023-12-26,PJM,Nuclear,776012
2023-12-26,PJM,Other,23902
2023-12-26,PJM,Petroleum,5227
2023-12-26,PJM,Solar,7074
2023-12-26,PJM,Wind,75711
2023-12-27,ISNE,Coal,4
2023-12-27,ISNE,Hydro,30769
2023-12-27,ISNE,Natural Gas,132046
2023-12-27,ISNE,Nuclear,80606
2023-12-27,ISNE,Other,13438
2023-12-27,ISNE,Petroleum,203
2023-12-27,ISNE,Solar,440
2023-12-27,ISNE,Wind,2041
2023-12-27,PJM,Coal,300657
2023-12-27,PJM,Hydro,55295
2023-12-27,PJM,Natural Gas,981381
2023-12-27,PJM,Nuclear,763424
2023-12-27,PJM,Other,23064
2023-12-27,PJM,Petroleum,5329
2023-12-27,PJM,Solar,6643
2023-12-27,PJM,Wind,86653
2023-12-28,ISNE,Coal,19
2023-12-28,ISNE,Hydro,31311
2023-12-28,ISNE,Natural Gas,135493
2023-12-28,ISNE,Nuclear,80568
2023-12-28,ISNE,Other,13070
2023-12-28,ISNE,Petroleum,10
2023-12-28,ISNE,Solar,301
2023-12-28,ISNE,Wind,7016
2023-12-28,PJM,Coal,330061
2023-12-28,PJM,Hydro,57408
2023-12-28,PJM,Natural Gas,961822
2023-12-28,PJM,Nuclear,767757
2023-12-28,PJM,Other,22451
2023-12-28,PJM,Petroleum,5298
2023-12-28,PJM,Solar,7676
2023-12-28,PJM,Wind,83998
2023-12-29,ISNE,Coal,4
2023-12-29,ISNE,Hydro,29779
2023-12-29,ISNE,Natural Gas,130376
2023-12-29,ISNE,Nuclear,80552
2023-12-29,ISNE,Other,13444
2023-12-29,ISNE,Petroleum,11
2023-12-29,ISNE,Solar,465
2023-12-29,ISNE,Wind,1867
2023-12-29,PJM,Coal,345325
2023-12-29,PJM,Hydro,59089
2023-12-29,PJM,Natural Gas,938407
2023-12-29,PJM,Nuclear,790074
2023-12-29,PJM,Other,24653
2023-12-29,PJM,Petroleum,5185
2023-12-29,PJM,Solar,13783
2023-12-29,PJM,Wind,68996
2023-12-30,ISNE,Coal,14
2023-12-30,ISNE,Hydro,29779
2023-12-30,ISNE,Natural Gas,145233
2023-12-30,ISNE,Nuclear,80664
2023-12-30,ISNE,Other,13888
2023-12-30,ISNE,Petroleum,0
2023-12-30,ISNE,Solar,755
2023-12-30,ISNE,Wind,2461
2023-12-30,PJM,Coal,339673
2023-12-30,PJM,Hydro,49278
2023-12-30,PJM,Natural Gas,932227
2023-12-30,PJM,Nuclear,791294
2023-12-30,PJM,Other,25395
2023-12-30,PJM,Petroleum,5306
2023-12-30,PJM,Solar,15326
2023-12-30,PJM,Wind,76686
2023-12-31,ISNE,Coal,23
2023-12-31,ISNE,Hydro,30971
2023-12-31,ISNE,Natural Gas,142907
2023-12-31,ISNE,Nuclear,80718
2023-12-31,ISNE,Other,13760
2023-12-31,ISNE,Petroleum,0
2023-12-31,ISNE,Solar,804
2023-12-31,ISNE,Wind,2417
2023-12-31,PJM,Coal,331395
2023-12-31,PJM,Hydro,54082
2023-12-31,PJM,Natural Gas,909568
2023-12-31,PJM,Nuclear,795895
2023-12-31,PJM,Other,26063
2023-12-31,PJM,Petroleum,5226
2023-12-31,PJM,Solar,18719
2023-12-31,PJM,Wind,96729
2024-04-20,ISNE,Coal,4
2024-04-20,ISNE,Natural Gas,97601
2024-04-20,ISNE,Nuclear,81161
2024-04-21,ISNE,Coal,2
2024-04-21,ISNE,Hydro,30426
2024-04-21,ISNE,Natural Gas,103191
2024-04-21,ISNE,Nuclear,81227
2024-04-21,ISNE,Other,10062
2024-04-21,ISNE,Petroleum,73
2024-04-21,ISNE,Solar,4260
2024-04-21,ISNE,Wind,12478
2024-04-21,PJM,Coal,251700
2024-04-21,PJM,Hydro,44171
2024-04-21,PJM,Natural Gas,810227
2024-04-21,PJM,Nuclear,616880
2024-04-21,PJM,Other,42081
2024-04-21,PJM,Petroleum,7716
2024-04-21,PJM,Solar,25547
2024-04-21,PJM,Wind,49186
2024-04-22,ISNE,Coal,0
2024-04-22,ISNE,Hydro,31489
2024-04-22,ISNE,Natural Gas,102054
2024-04-22,ISNE,Nuclear,81223
2024-04-22,ISNE,Other,10037
2024-04-22,ISNE,Petroleum,0
2024-04-22,ISNE,Solar,6476
2024-04-22,ISNE,Wind,17220
2024-04-22,PJM,Coal,258615
2024-04-22,PJM,Hydro,49903
2024-04-22,PJM,Natural Gas,843744
2024-04-22,PJM,Nuclear,616296
2024-04-22,PJM,Other,38315
2024-04-22,PJM,Petroleum,7487
2024-04-22,PJM,Solar,66078
2024-04-22,PJM,Wind,94317
2024-04-23,ISNE,Coal,0
2024-04-23,ISNE,Hydro,29342
2024-04-23,ISNE,Natural Gas,102038
2024-04-23,ISNE,Nuclear,81305
2024-04-23,ISNE,Other,10231
2024-04-23,ISNE,Petroleum,0
2024-04-23,ISNE,Solar,6544
2024-04-23,ISNE,Wind,11139
2024-04-23,PJM,Coal,248251
2024-04-23,PJM,Hydro,45161
2024-04-23,PJM,Natural Gas,812282
2024-04-23,PJM,Nuclear,615766
2024-04-23,PJM,Other,36451
2024-04-23,PJM,Petroleum,5918
2024-04-23,PJM,Solar,57370
2024-04-23,PJM,Wind,155674
2024-04-24,ISNE,Coal,0
2024-04-24,ISNE,Hydro,29061
2024-04-24,ISNE,Natural Gas,119894
2024-04-24,ISNE,Nuclear,80896
2024-04-24,ISNE,Other,10177
2024-04-24,ISNE,Petroleum,0
2024-04-24,ISNE,Solar,3083
2024-04-24,ISNE,Wind,13735
2024-04-24,PJM,Coal,269324
2024-04-24,PJM,Hydro,45003
2024-04-24,PJM,Natural Gas,872426
2024-04-24,PJM,Nuclear,616161
2024-04-24,PJM,Other,40793
2024-04-24,PJM,Petroleum,5448
2024-04-24,PJM,Solar,38755
2024-04-24,PJM,Wind,89855
2024-04-25,ISNE,Coal,0
2024-04-25,ISNE,Hydro,29510
2024-04-25,ISNE,Natural Gas,109072
2024-04-25,ISNE,Nuclear,80498
2024-04-25,ISNE,Other,10577
2024-04-25,ISNE,Petroleum,43
2024-04-25,ISNE,Solar,6654
2024-04-25,ISNE,Wind,15246
2024-04-25,PJM,Coal,264149
2024-04-25,PJM,Hydro,45888
2024-04-25,PJM,Natural Gas,843842
2024-04-25,PJM,Nuclear,622522
2024-04-25,PJM,Other,36538
2024-04-25,PJM,Petroleum,4862
2024-04-25,PJM,Solar,57964
2024-04-25,PJM,Wind,46941
2024-04-26,ISNE,Coal,0
2024-04-26,ISNE,Hydro,27503
2024-04-26,ISNE,Natural Gas,113230
2024-04-26,ISNE,Nuclear,80356
2024-04-26,ISNE,Other,11168
2024-04-26,ISNE,Petroleum,143
2024-04-26,ISNE,Solar,6752
2024-04-26,ISNE,Wind,4205
2024-04-26,PJM,Coal,242172
2024-04-26,PJM,Hydro,39049
2024-04-26,PJM,Natural Gas,799854
2024-04-26,PJM,Nuclear,624633
2024-04-26,PJM,Other,30351
2024-04-26,PJM,Petroleum,5165
2024-04-26,PJM,Solar,60348
2024-04-26,PJM,Wind,166038
2024-04-27,ISNE,Coal,31
2024-04-27,ISNE,Hydro,25837
2024-04-27,ISNE,Natural Gas,85359
2024-04-27,ISNE,Nuclear,80286
2024-04-27,ISNE,Other,11600
2024-04-27,ISNE,Petroleum,6
2024-04-27,ISNE,Solar,6508
2024-04-27,ISNE,Wind,3899
2024-04-27,PJM,Coal,243570
2024-04-27,PJM,Hydro,33815
2024-04-27,PJM,Natural Gas,728647
2024-04-27,PJM,Nuclear,635477
2024-04-27,PJM,Other,30296
2024-04-27,PJM,Petroleum,4949
2024-04-27,PJM,Solar,30560
2024-04-27,PJM,Wind,192243
2024-04-28,ISNE,Coal,0
2024-04-28,ISNE,Hydro,25138
2024-04-28,ISNE,Natural Gas,92493
2024-04-28,ISNE,Nuclear,80387
2024-04-28,ISNE,Other,11345
2024-04-28,ISNE,Petroleum,0
2024-04-28,ISNE,Solar,3772
2024-04-28,ISNE,Wind,10671
2024-04-28,PJM,Coal,301385
2024-04-28,PJM,Hydro,39167
2024-04-28,PJM,Natural Gas,709045
2024-04-28,PJM,Nuclear,638939
2024-04-28,PJM,Other,31935
2024-04-28,PJM,Petroleum,7268
2024-04-28,PJM,Solar,62783
2024-04-28,PJM,Wind,140977
2024-04-29,ISNE,Coal,0
2024-04-29,ISNE,Hydro,29804
2024-04-29,ISNE,Natural Gas,104499
2024-04-29,ISNE,Nuclear,80451
2024-04-29,ISNE,Other,10934
2024-04-29,ISNE,Petroleum,0
2024-04-29,ISNE,Solar,4722
2024-04-29,ISNE,Wind,13751
2024-04-29,PJM,Coal,342244
2024-04-29,PJM,Hydro,48886
2024-04-29,PJM,Natural Gas,907724
2024-04-29,PJM,Nuclear,659978
2024-04-29,PJM,Other,40405
2024-04-29,PJM,Petroleum,21344
2024-04-29,PJM,Solar,62766
2024-04-29,PJM,Wind,103403
2024-04-30,ISNE,Coal,0
2024-04-30,ISNE,Hydro,27914
2024-04-30,ISNE,Natural Gas,117877
2024-04-30,ISNE,Nuclear,80463
2024-04-30,ISNE,Other,10726
2024-04-30,ISNE,Petroleum,9
2024-04-30,ISNE,Solar,3036
2024-04-30,ISNE,Wind,5939
2024-04-30,PJM,Coal,349458
2024-04-30,PJM,Hydro,37994
2024-04-30,PJM,Natural Gas,951283
2024-04-30,PJM,Nuclear,667709
2024-04-30,PJM,Other,40339
2024-04-30,PJM,Petroleum,23696
2024-04-30,PJM,Solar,55179
2024-04-30,PJM,Wind,46008
2024-05-01,ISNE,Coal,4
2024-05-01,ISNE,Hydro,29681
2024-05-01,ISNE,Natural Gas,118924
2024-05-01,ISNE,Nuclear,80509
2024-05-01,ISNE,Other,10488
2024-05-01,ISNE,Petroleum,4
2024-05-01,ISNE,Solar,3277
2024-05-01,ISNE,Wind,1302
2024-05-01,PJM,Coal,333019
2024-05-01,PJM,Hydro,39842
2024-05-01,PJM,Natural Gas,949359
2024-05-01,PJM,Nuclear,649388
2024-05-01,PJM,Other,37611
2024-05-01,PJM,Petroleum,20719
2024-05-01,PJM,Solar,60690
2024-05-01,PJM,Wind,88057
2024-05-02,ISNE,Coal,0
2024-05-02,ISNE,Hydro,28098
2024-05-02,ISNE,Natural Gas,123542
2024-05-02,ISNE,Nuclear,80397
2024-05-02,ISNE,Other,10697
2024-05-02,ISNE,Petroleum,0
2024-05-02,ISNE,Solar,3291
2024-05-02,ISNE,Wind,3538
2024-05-02,PJM,Coal,354428
2024-05-02,PJM,Hydro,37175
2024-05-02,PJM,Natural Gas,945576
2024-05-02,PJM,Nuclear,661678
2024-05-02,PJM,Other,39405
2024-05-02,PJM,Petroleum,32705
2024-05-02,PJM,Solar,70874
2024-05-02,PJM,Wind,86621
2024-05-03,ISNE,Coal,0
2024-05-03,ISNE,Hydro,27710
2024-05-03,ISNE,Natural Gas,108969
2024-05-03,ISNE,Nuclear,80359
2024-05-03,ISNE,Other,10128
2024-05-03,ISNE,Petroleum,26
2024-05-03,ISNE,Solar,4417
2024-05-03,ISNE,Wind,3334
2024-05-03,PJM,Coal,350315
2024-05-03,PJM,Hydro,40518
2024-05-03,PJM,Natural Gas,885031
2024-05-03,PJM,Nuclear,667925
2024-05-03,PJM,Other,34027
2024-05-03,PJM,Petroleum,10999
2024-05-03,PJM,Solar,46847
2024-05-03,PJM,Wind,44545
2024-05-04,ISNE,Coal,0
2024-05-04,ISNE,Hydro,27346
2024-05-04,ISNE,Natural Gas,90999
2024-05-04,ISNE,Nuclear,80381
2024-05-04,ISNE,Other,10732
2024-05-04,ISNE,Petroleum,0
2024-05-04,ISNE,Solar,4832
